Rank,Ticker,Momentum (%),Shares,Position ($),Sum ($),ATR20d ($),Price,ETF
1,OSPN,108.0,285,4275.0,4275.0,0.7,15.0,BUG
2,GEN,52.0,333,8291.7,12566.7,0.6,24.9,BUG
3,PANW,42.1,16,5304.0,17870.7,12.0,331.5,BUG
4,CHKP,25.1,44,8113.6,25984.3,4.5,184.4,BUG
5,VRNS,16.8,86,4712.8,30697.1,2.3,54.8,BUG
6,RDWR,12.7,222,4773.0,35470.1,0.9,21.5,BUG
7,CYBR,8.6,20,5474.0,40944.1,10.0,273.7,BUG
8,S,-0.0,142,3095.6,44039.7,1.4,21.8,BUG
9,NOC,-0.1,18,8897.4,52937.1,11.0,494.3,BUG
10,FTNT,-9.7,83,5785.1,58722.2,2.4,69.7,BUG
