Rank,Ticker,Momentum (%),Shares,Position ($),Sum ($),ATR20d ($),Price,ETF
1,APP,394.1,45,6534.0,6534.0,4.4,145.2,IGV
2,PLTR,363.8,133,5719.0,12253.0,1.5,43.0,IGV
3,IOT,315.5,142,7100.0,19353.0,1.4,50.0,IGV
4,GWRE,154.7,62,11724.2,31077.2,3.2,189.1,IGV
5,SMAR,126.8,500,28000.0,59077.2,0.4,56.0,IGV
6,VRNS,100.7,133,7900.2,66977.4,1.5,59.4,IGV
7,U,99.3,166,3668.6,70646.0,1.2,22.1,IGV
8,S,91.2,222,5860.8,76506.8,0.9,26.4,IGV
9,AZPN,82.6,47,11237.7,87744.5,4.2,239.1,IGV
10,DT,82.4,200,10980.0,98724.5,1.0,54.9,IGV
11,MANH,77.9,35,10440.5,109165.0,5.7,298.3,IGV
12,DOCU,70.7,105,7591.5,116756.5,1.9,72.3,IGV
13,ZM,68.9,133,9376.5,126133.0,1.5,70.5,IGV
14,DBX,53.6,500,13250.0,139383.0,0.4,26.5,IGV
15,OTEX,33.9,400,13600.0,152983.0,0.5,34.0,IGV
16,NTNX,23.7,117,7406.1,160389.1,1.7,63.3,IGV
17,DSGX,9.5,95,10108.0,170497.1,2.1,106.4,IGV
18,MSTR,7.8,13,2806.7,173303.8,14.4,215.9,IGV
19,BILL,7.0,111,6415.8,179719.6,1.8,57.8,IGV
20,GTLB,6.3,117,6470.1,186189.7,1.7,55.3,IGV
21,PATH,1.9,500,6550.0,192739.7,0.4,13.1,IGV
22,BSY,0.0,222,11077.8,203817.5,0.9,49.9,IGV
23,HUBS,-0.4,15,8056.5,211874.0,13.2,537.1,IGV
24,ALTR,-0.5,90,8613.0,220487.0,2.2,95.7,IGV
25,TENB,-1.1,200,8540.0,229027.0,1.0,42.7,IGV
26,PCOR,-6.9,125,7937.5,236964.5,1.6,63.5,IGV
27,MARA,-28.3,181,3420.9,240385.4,1.1,18.9,IGV
