Rank,Ticker,Momentum (%),Shares,Position ($),Sum ($),ATR20d ($),Price,ETF
1,CHKP,117.5,70,13510.0,13510.0,3.4,193.0,BUG
2,VRNS,115.8,141,7924.2,21434.2,1.7,56.2,BUG
3,FTNT,104.9,149,11532.6,32966.8,1.6,77.4,BUG
4,OSPN,99.1,479,7664.0,40630.8,0.5,16.0,BUG
5,S,73.9,266,6410.6,47041.4,0.9,24.1,BUG
6,NOC,67.5,29,15277.2,62318.6,8.1,526.8,BUG
7,RDWR,30.3,342,7455.6,69774.2,0.7,21.8,BUG
8,CYBR,28.6,31,8769.9,78544.1,7.5,282.9,BUG
9,PANW,19.7,25,8395.0,86939.1,9.3,335.8,BUG
10,GEN,16.5,479,13172.5,100111.6,0.5,27.5,BUG
11,NET,9.0,85,6936.0,107047.6,2.8,81.6,BUG
12,ATEN,-5.9,799,11345.8,118393.4,0.3,14.2,BUG
13,BB,-10.8,2399,5997.5,124390.9,0.1,2.5,BUG
