Rank,Ticker,Momentum (%),Shares,Position ($),Sum ($),ATR20d ($),Price,ETF
1,EQT,190.4,94,4803.4,4803.4,1.7,51.1,XLE
2,TRGP,61.0,25,5035.0,9838.4,6.3,201.4,XLE
3,BKR,60.5,106,4897.2,14735.6,1.5,46.2,XLE
4,KMI,50.2,177,4779.0,19514.6,0.9,27.0,XLE
5,CTRA,36.0,228,6247.2,25761.8,0.7,27.4,XLE
6,WMB,22.2,94,5254.6,31016.4,1.7,55.9,XLE
7,HES,0.2,50,7145.0,38161.4,3.2,142.9,XLE
8,CVX,0.0,51,7782.6,45944.0,3.1,152.6,XLE
