Rank,Ticker,Momentum (%),Shares,Position ($),Sum ($),ATR20d ($),Price,ETF
1,QTWO,172.0,166,10507.8,10507.8,1.8,63.3,WCLD
2,TOST,143.8,300,8100.0,18607.8,1.0,27.0,WCLD
3,SQSP,61.4,250,10950.0,29557.8,1.2,43.8,WCLD
4,OKTA,24.5,120,12360.0,41917.8,2.5,103.0,WCLD
5,APPF,23.9,33,7939.8,49857.6,9.0,240.6,WCLD
6,ZUO,23.1,1000,10400.0,60257.6,0.3,10.4,WCLD
7,IOT,14.9,187,7648.3,67905.9,1.6,40.9,WCLD
8,PYPL,9.1,176,11352.0,79257.9,1.7,64.5,WCLD
9,HUBS,3.9,13,7998.9,87256.8,22.2,615.3,WCLD
10,CRWD,1.8,27,9339.3,96596.1,10.8,345.9,WCLD
11,AVPT,1.0,1500,13350.0,109946.1,0.2,8.9,WCLD
12,PCTY,0.2,47,8131.0,118077.1,6.3,173.0,WCLD
13,DOCU,0.1,214,12882.8,130959.9,1.4,60.2,WCLD
14,DOCN,-0.0,187,6919.0,137878.9,1.6,37.0,WCLD
15,WIX,-0.2,83,11263.1,149142.0,3.6,135.7,WCLD
16,RNG,-0.3,250,9225.0,158367.0,1.2,36.9,WCLD
17,NCNO,-0.4,375,12000.0,170367.0,0.8,32.0,WCLD
18,CXM,-1.6,1000,12500.0,182867.0,0.3,12.5,WCLD
19,NOW,-2.4,15,11475.0,194342.0,19.5,765.0,WCLD
20,MNDY,-2.8,32,7321.6,201663.6,9.2,228.8,WCLD
21,CWAN,-12.5,600,11640.0,213303.6,0.5,19.4,WCLD
22,BIGC,-35.3,750,5925.0,219228.6,0.4,7.9,WCLD
