Rank,Ticker,Momentum (%),Shares,Position ($),Sum ($),ATR20d ($),Price,ETF
1,PLTR,650.6,66,4342.8,4342.8,2.7,65.8,IGV
2,MSTR,325.5,6,2043.6,6386.4,26.6,340.6,IGV
3,GWRE,181.5,62,11916.4,18302.8,2.9,192.2,IGV
4,IOT,169.0,105,5197.5,23500.3,1.7,49.5,IGV
5,DOCU,164.5,85,6723.5,30223.8,2.1,79.1,IGV
6,NTNX,153.8,94,6533.0,36756.8,1.9,69.5,IGV
7,ZM,133.2,90,7299.0,44055.8,2.0,81.1,IGV
8,AZPN,94.3,37,9135.3,53191.1,4.8,246.9,IGV
9,HUBS,88.2,8,5416.8,58607.9,21.0,677.1,IGV
10,SMAR,88.1,900,50220.0,108827.9,0.2,55.8,IGV
11,DT,86.0,128,6694.4,115522.3,1.4,52.3,IGV
12,S,63.9,200,5220.0,120742.3,0.9,26.1,IGV
13,BILL,62.9,54,4573.8,125316.1,3.3,84.7,IGV
14,DBX,56.8,225,6097.5,131413.6,0.8,27.1,IGV
15,MANH,52.3,23,6269.8,137683.4,7.7,272.6,IGV
16,ALTR,36.6,54,5605.2,143288.6,3.3,103.8,IGV
17,GTLB,29.2,72,4312.8,147601.4,2.5,59.9,IGV
18,DSGX,24.2,81,9023.4,156624.8,2.2,111.4,IGV
19,CFLT,0.8,138,3739.8,160364.6,1.3,27.1,IGV
20,PCOR,0.4,72,4982.4,165347.0,2.5,69.2,IGV
21,QLYS,-0.3,33,4801.5,170148.5,5.4,145.5,IGV
22,MARA,-0.6,94,1983.4,172131.9,1.9,21.1,IGV
23,ASAN,-5.1,360,5004.0,177135.9,0.5,13.9,IGV
24,APPF,-5.6,23,5290.0,182425.9,7.8,230.0,IGV
25,FIVN,-19.9,100,3810.0,186235.9,1.8,38.1,IGV
