Rank,Ticker,Momentum (%),Shares,Position ($),Sum ($),ATR20d ($),Price,ETF
1,CRWD,470.2,17,5059.2,5059.2,14.9,297.6,BUG
2,S,452.1,185,4717.5,9776.7,1.4,25.5,BUG
3,CYBR,262.3,23,5821.3,15598.0,10.9,253.1,BUG
4,NET,229.7,45,4320.0,19918.0,5.7,96.0,BUG
5,VRNS,172.5,130,6331.0,26249.0,2.0,48.7,BUG
6,FTNT,143.1,108,7452.0,33701.0,2.4,69.0,BUG
7,OKTA,117.3,55,5885.0,39586.0,4.7,107.0,BUG
8,TENB,92.0,144,6552.0,46138.0,1.8,45.5,BUG
9,RDWR,81.0,433,7707.4,53845.4,0.6,17.8,BUG
10,CHKP,67.5,72,11361.6,65207.0,3.6,157.8,BUG
11,ATEN,39.8,866,11517.8,76724.8,0.3,13.3,BUG
12,RPD,29.7,113,6316.7,83041.5,2.3,55.9,BUG
13,GEN,24.3,520,11024.0,94065.5,0.5,21.2,BUG
