Rank,Ticker,Momentum (%),Shares,Position ($),Sum ($),ATR20d ($),Price,ETF
1,PLTR,955.9,37,4099.6,4099.6,5.4,110.8,IGV
2,MSTR,337.3,8,2620.8,6720.4,23.7,327.6,IGV
3,DOCU,192.5,54,4887.0,11607.4,3.7,90.5,IGV
4,HUBS,165.8,8,6169.6,17777.0,23.5,771.2,IGV
5,ESTC,144.7,50,5650.0,23427.0,4.0,113.0,IGV
6,FIVN,143.2,117,4785.3,28212.3,1.7,40.9,IGV
7,DBX,100.3,333,10656.0,38868.3,0.6,32.0,IGV
8,CFLT,99.2,142,4260.0,43128.3,1.4,30.0,IGV
9,PCOR,90.7,83,6258.2,49386.5,2.4,75.4,IGV
10,GTLB,67.0,64,4518.4,53904.9,3.1,70.6,IGV
11,ZM,46.6,90,7749.0,61653.9,2.2,86.1,IGV
12,ALTR,43.6,500,55250.0,116903.9,0.4,110.5,IGV
13,AZPN,31.5,66,18136.8,135040.7,3.0,274.8,IGV
14,DSGX,29.2,83,9943.4,144984.1,2.4,119.8,IGV
15,DLB,25.2,95,7970.5,152954.6,2.1,83.9,IGV
16,PATH,14.5,285,3990.0,156944.6,0.7,14.0,IGV
17,NTNX,2.3,95,6697.5,163642.1,2.1,70.5,IGV
18,DT,1.3,125,7475.0,171117.1,1.6,59.8,IGV
19,GWRE,0.1,32,6832.0,177949.1,6.2,213.5,IGV
20,IOT,-0.0,117,6388.2,184337.3,1.7,54.6,IGV
