Rank,Ticker,Momentum (%),Shares,Position ($),Sum ($),ATR20d ($),Price,ETF
1,APP,222.7,51,3952.5,3952.5,3.9,77.5,IGV
2,SNAP,176.7,400,6240.0,10192.5,0.5,15.6,IGV
3,DSGX,16.4,100,9420.0,19612.5,2.0,94.2,IGV
4,GWRE,2.0,47,6255.7,25868.2,4.2,133.1,IGV
5,ALTR,1.4,74,7148.4,33016.6,2.7,96.6,IGV
6,SPSC,0.0,43,7916.3,40932.9,4.6,184.1,IGV
7,APPF,0.0,28,6482.0,47414.9,6.9,231.5,IGV
8,SMAR,-2.6,142,5935.6,53350.5,1.4,41.8,IGV
9,ESTC,-6.2,41,4682.2,58032.7,4.8,114.2,IGV
10,PLTR,-13.0,250,5900.0,63932.7,0.8,23.6,IGV
