Rank,Ticker,Momentum (%),Shares,Position ($),Sum ($),ATR20d ($),Price,ETF
1,VST,990.2,49,4169.9,4169.9,5.7,85.1,SP400
2,AA,315.7,164,6707.6,10877.5,1.7,40.9,SP400
3,AR,305.5,254,8636.0,19513.5,1.1,34.0,SP400
4,MTZ,238.3,87,9317.7,28831.2,3.2,107.1,SP400
5,EME,233.8,27,10152.0,38983.2,10.2,376.0,SP400
6,KEX,231.9,116,13757.6,52740.8,2.4,118.6,SP400
7,SFM,221.6,164,12628.0,65368.8,1.7,77.0,SP400
8,THC,206.9,90,12033.0,77401.8,3.1,133.7,SP400
9,MPW,197.9,700,3780.0,81181.8,0.4,5.4,SP400
10,ETRN,194.2,700,9800.0,90981.8,0.4,14.0,SP400
11,LNTH,156.3,133,10626.7,101608.5,2.1,79.9,SP400
12,WWD,132.7,103,18766.6,120375.1,2.7,182.2,SP400
13,PSTG,127.0,121,7852.9,128228.0,2.3,64.9,SP400
14,WSM,123.4,23,6727.5,134955.5,12.0,292.5,SP400
15,SNX,120.9,147,18933.6,153889.1,1.9,128.8,SP400
16,CBT,110.7,175,17062.5,170951.6,1.6,97.5,SP400
17,TKO,104.1,116,12504.8,183456.4,2.4,107.8,SP400
18,GDDY,101.1,121,16867.4,200323.8,2.3,139.4,SP400
19,NVT,99.9,96,7382.4,207706.2,2.9,76.9,SP400
20,DTM,99.7,280,19124.0,226830.2,1.0,68.3,SP400
21,PPC,97.9,311,10605.1,237435.3,0.9,34.1,SP400
22,IBKR,97.9,116,14349.2,251784.5,2.4,123.7,SP400
23,CNX,97.1,560,14224.0,266008.5,0.5,25.4,SP400
24,AIRC,94.6,2800,108360.0,374368.5,0.1,38.7,SP400
25,RRC,94.3,254,9220.2,383588.7,1.1,36.3,SP400
26,ONTO,93.0,28,6081.6,389670.3,10.0,217.2,SP400
27,CROX,91.7,63,9261.0,398931.3,4.4,147.0,SP400
28,UTHR,90.3,50,13750.0,412681.3,5.6,275.0,SP400
29,BCO,87.0,147,14949.9,427631.2,1.9,101.7,SP400
30,MDU,86.1,700,17150.0,444781.2,0.4,24.5,SP400
31,TTEK,86.0,63,12826.8,457608.0,4.4,203.6,SP400
32,CSL,85.0,33,13493.7,471101.7,8.3,408.9,SP400
33,EQH,83.4,400,16080.0,487181.7,0.7,40.2,SP400
34,CW,82.2,63,17104.5,504286.2,4.4,271.5,SP400
35,WING,81.4,22,8443.6,512729.8,12.3,383.8,SP400
36,TXRH,80.6,90,15111.0,527840.8,3.1,167.9,SP400
37,HAE,80.2,107,9159.2,537000.0,2.6,85.6,SP400
38,RGA,80.2,84,17144.4,554144.4,3.3,204.1,SP400
39,SWX,77.7,175,12967.5,567111.9,1.6,74.1,SP400
40,FIX,77.6,20,6094.0,573205.9,13.7,304.7,SP400
41,LPX,75.9,140,12600.0,585805.9,2.0,90.0,SP400
42,CLH,74.5,68,14545.2,600351.1,4.1,213.9,SP400
43,WSO,74.2,27,12490.2,612841.3,10.1,462.6,SP400
44,MTSI,74.0,103,10444.2,623285.5,2.7,101.4,SP400
45,BJ,70.7,121,10696.4,633981.9,2.3,88.4,SP400
46,FLS,69.5,350,16555.0,650536.9,0.8,47.3,SP400
47,NFG,67.7,311,17447.1,667984.0,0.9,56.1,SP400
48,OC,67.5,65,11498.5,679482.5,4.3,176.9,SP400
49,AVNT,66.8,350,15435.0,694917.5,0.8,44.1,SP400
50,CR,66.3,77,10934.0,705851.5,3.6,142.0,SP400
