Rank,Ticker,Momentum (%),Shares,Position ($),Sum ($),ATR20d ($),Price,ETF
1,NARI,583.6,0,0.0,0.0,0.1,79.9,SP400
2,KD,440.4,0,0.0,0.0,1.5,41.8,SP400
3,GTLS,322.1,0,0.0,0.0,8.1,194.7,SP400
4,WSM,289.0,0,0.0,0.0,5.2,214.6,SP400
5,AR,197.9,0,0.0,0.0,1.4,39.8,SP400
6,IBKR,180.5,0,0.0,0.0,8.8,234.1,SP400
7,CIEN,160.1,0,0.0,0.0,4.9,89.8,SP400
8,RMBS,155.6,0,0.0,0.0,2.7,63.0,SP400
9,PSTG,126.1,0,0.0,0.0,2.7,67.8,SP400
10,SLM,123.7,0,0.0,0.0,0.9,31.4,SP400
11,TKO,122.5,0,0.0,0.0,5.1,175.5,SP400
12,PGNY,114.6,0,0.0,0.0,0.8,22.4,SP400
13,PLNT,113.2,0,0.0,0.0,2.6,101.0,SP400
14,UGI,111.7,0,0.0,0.0,0.6,32.3,SP400
15,PEN,105.4,0,0.0,0.0,6.1,268.7,SP400
16,SLAB,99.7,0,0.0,0.0,6.3,149.5,SP400
17,DBX,98.6,0,0.0,0.0,0.6,32.8,SP400
18,WH,98.5,0,0.0,0.0,2.3,109.3,SP400
19,RH,97.1,0,0.0,0.0,15.7,382.3,SP400
20,RRC,95.3,0,0.0,0.0,1.2,38.7,SP400
21,TPX,95.1,0,0.0,0.0,1.9,68.8,SP400
22,CNM,94.9,0,0.0,0.0,1.3,54.3,SP400
23,LOPE,92.9,0,0.0,0.0,3.4,183.7,SP400
24,FHN,91.8,0,0.0,0.0,0.5,22.1,SP400
25,EXLS,79.1,0,0.0,0.0,1.2,50.9,SP400
26,SFM,78.0,0,0.0,0.0,5.3,177.1,SP400
27,HQY,75.7,0,0.0,0.0,3.0,112.7,SP400
28,GMED,71.3,0,0.0,0.0,2.1,83.9,SP400
29,G,70.0,0,0.0,0.0,1.3,55.0,SP400
30,MASI,68.9,0,0.0,0.0,4.5,181.3,SP400
31,ONB,65.0,0,0.0,0.0,0.6,23.9,SP400
32,DKS,63.4,0,0.0,0.0,7.0,238.4,SP400
33,HTZ,61.7,0,0.0,0.0,0.3,4.0,SP400
34,GME,57.0,0,0.0,0.0,1.2,27.0,SP400
35,EQH,56.6,0,0.0,0.0,1.2,55.3,SP400
36,IART,54.9,0,0.0,0.0,0.9,24.2,SP400
37,UNM,53.1,0,0.0,0.0,1.6,74.4,SP400
38,GATX,47.5,0,0.0,0.0,3.4,165.4,SP400
39,BJ,46.8,0,0.0,0.0,2.4,105.9,SP400
40,AN,43.3,0,0.0,0.0,4.5,192.7,SP400
41,BRBR,42.6,0,0.0,0.0,2.3,76.7,SP400
42,OLLI,42.2,0,0.0,0.0,3.3,108.3,SP400
43,BYD,41.4,0,0.0,0.0,1.6,78.5,SP400
44,DTM,40.4,0,0.0,0.0,3.2,100.2,SP400
45,SNX,40.1,0,0.0,0.0,2.4,144.4,SP400
46,SEIC,39.5,0,0.0,0.0,1.6,82.3,SP400
47,ALGM,38.3,0,0.0,0.0,1.3,25.7,SP400
48,WWD,38.0,0,0.0,0.0,4.7,186.5,SP400
49,DLB,34.5,0,0.0,0.0,2.0,83.8,SP400
50,USFD,34.1,0,0.0,0.0,1.6,71.2,SP400
