Rank,Ticker,Momentum (%),Shares,Position ($),Sum ($),ATR20d ($),Price,ETF
1,PLTR,462.0,66,3854.4,3854.4,2.1,58.4,IGV
2,GWRE,179.9,46,8965.4,12819.8,3.0,194.9,IGV
3,IOT,174.4,87,4584.9,17404.7,1.6,52.7,IGV
4,MSTR,172.3,7,1892.8,19297.5,19.6,270.4,IGV
5,U,142.8,127,2603.5,21901.0,1.1,20.5,IGV
6,DOCU,125.5,73,5796.2,27697.2,1.9,79.4,IGV
7,ZM,114.9,87,7090.5,34787.7,1.6,81.5,IGV
8,SMAR,104.7,700,39200.0,73987.7,0.2,56.0,IGV
9,DT,100.4,107,5660.3,79648.0,1.3,52.9,IGV
10,AZPN,97.9,29,7105.0,86753.0,4.7,245.0,IGV
11,NTNX,79.0,77,5413.1,92166.1,1.8,70.3,IGV
12,S,68.7,155,4278.0,96444.1,0.9,27.6,IGV
13,MANH,55.4,19,5386.5,101830.6,7.3,283.5,IGV
14,DBX,53.4,200,5400.0,107230.6,0.7,27.0,IGV
15,HUBS,30.1,8,5252.8,112483.4,17.4,656.6,IGV
16,BILL,24.3,56,4328.8,116812.2,2.5,77.3,IGV
17,DSGX,14.2,66,7590.0,124402.2,2.1,115.0,IGV
18,ALTR,13.5,38,3940.6,128342.8,3.6,103.7,IGV
19,GTLB,12.0,63,3811.5,132154.3,2.2,60.5,IGV
20,PATH,3.6,350,4620.0,136774.3,0.4,13.2,IGV
21,PCOR,-0.0,63,4441.5,141215.8,2.2,70.5,IGV
22,CFLT,-0.6,127,3365.5,144581.3,1.1,26.5,IGV
23,DLB,-1.6,127,9550.4,154131.7,1.1,75.2,IGV
24,TENB,-4.2,107,4472.6,158604.3,1.3,41.8,IGV
25,SNAP,-5.5,280,3360.0,161964.3,0.5,12.0,IGV
26,QLYS,-6.7,26,4004.0,165968.3,5.2,154.0,IGV
27,MARA,-7.8,100,1920.0,167888.3,1.4,19.2,IGV
28,ASAN,-13.9,280,3920.0,171808.3,0.5,14.0,IGV
29,FIVN,-43.7,93,3422.4,175230.7,1.5,36.8,IGV
