Rank,Ticker,Momentum (%),Shares,Position ($),Sum ($),ATR20d ($),Price,ETF
1,SNAP,178.8,428,6163.2,6163.2,0.7,14.4,IGV
2,GWRE,80.4,107,15151.2,21314.4,2.8,141.6,IGV
3,APP,62.0,85,6953.0,28267.4,3.5,81.8,IGV
4,ALTR,57.9,125,11212.5,39479.9,2.4,89.7,IGV
5,ESTC,37.8,81,9055.8,48535.7,3.7,111.8,IGV
6,SMAR,32.4,250,12075.0,60610.7,1.2,48.3,IGV
7,SPSC,13.7,62,12536.4,73147.1,4.8,202.2,IGV
8,PLTR,12.3,250,7150.0,80297.1,1.2,28.6,IGV
9,APPF,11.7,41,10783.0,91080.1,7.3,263.0,IGV
10,DSGX,11.5,166,16500.4,107580.5,1.8,99.4,IGV
11,MARA,7.1,166,4100.2,111680.7,1.8,24.7,IGV
12,MSTR,-0.1,2,3557.0,115237.7,110.1,1778.5,IGV
13,VRNS,-0.2,187,8789.0,124026.7,1.6,47.0,IGV
14,IOT,-0.6,214,7639.8,131666.5,1.4,35.7,IGV
15,DBX,-11.9,600,13860.0,145526.5,0.5,23.1,IGV
16,S,-17.4,333,7226.1,152752.6,0.9,21.7,IGV
