Rank,Ticker,Momentum (%),Shares,Position ($),Sum ($),ATR20d ($),Price,ETF
1,FTNT,176.0,96,9043.2,9043.2,2.7,94.2,BUG
2,S,63.9,288,7516.8,16560.0,0.9,26.1,BUG
3,GEN,43.6,371,10981.6,27541.6,0.7,29.6,BUG
4,PANW,39.0,26,10062.0,37603.6,9.9,387.0,BUG
5,NET,37.0,72,6465.6,44069.2,3.6,89.8,BUG
6,ATEN,34.7,650,10660.0,54729.2,0.4,16.4,BUG
7,RDWR,30.9,260,6006.0,60735.2,1.0,23.1,BUG
8,CYBR,25.8,24,7327.2,68062.4,10.7,305.3,BUG
9,OSPN,25.1,371,6195.7,74258.1,0.7,16.7,BUG
10,CRWD,18.2,24,8083.2,82341.3,10.8,336.8,BUG
11,RPD,2.3,173,6920.0,89261.3,1.5,40.0,BUG
12,ZS,0.2,44,8866.0,98127.3,5.9,201.5,BUG
13,QLYS,-0.3,48,6984.0,105111.3,5.4,145.5,BUG
