Rank,Ticker,Momentum (%),Shares,Position ($),Sum ($),ATR20d ($),Price,ETF
1,KVYO,304.8,181,6697.0,6697.0,1.1,37.0,WCLD
2,IOT,298.6,125,6312.5,13009.5,1.6,50.5,WCLD
3,CWAN,158.9,333,8591.4,21600.9,0.6,25.8,WCLD
4,QTWO,146.4,90,7389.0,28989.9,2.2,82.1,WCLD
5,SMAR,117.4,333,18581.4,47571.3,0.6,55.8,WCLD
6,PYPL,108.4,95,7647.5,55218.8,2.1,80.5,WCLD
7,BOX,106.9,333,10855.8,66074.6,0.6,32.6,WCLD
8,S,103.3,222,5705.4,71780.0,0.9,25.7,WCLD
9,NOW,98.1,8,7508.8,79288.8,22.3,938.6,WCLD
10,AVPT,89.2,666,8325.0,87613.8,0.3,12.5,WCLD
11,YEXT,82.0,1000,7000.0,94613.8,0.2,7.0,WCLD
12,PCTY,79.6,47,7731.5,102345.3,4.2,164.5,WCLD
13,SHOP,66.3,86,7155.2,109500.5,2.3,83.2,WCLD
14,MNDY,59.3,22,6371.2,115871.7,8.8,289.6,WCLD
15,VEEV,50.3,50,10565.0,126436.7,4.0,211.3,WCLD
16,DBX,49.0,500,12950.0,139386.7,0.4,25.9,WCLD
17,DOCU,48.4,111,7647.9,147034.6,1.8,68.9,WCLD
18,TWLO,47.7,125,8787.5,155822.1,1.6,70.3,WCLD
19,PAYC,47.5,47,7637.5,163459.6,4.2,162.5,WCLD
20,ZM,44.7,142,10039.4,173499.0,1.4,70.7,WCLD
21,MDB,37.9,20,5858.0,179357.0,10.0,292.9,WCLD
22,BL,36.0,153,8568.0,187925.0,1.3,56.0,WCLD
23,WDAY,33.9,35,8431.5,196356.5,5.7,240.9,WCLD
24,DOCN,31.6,117,5148.0,201504.5,1.7,44.0,WCLD
25,CRM,25.8,30,8643.0,210147.5,6.5,288.1,WCLD
26,SQSP,22.1,2000,92800.0,302947.5,0.1,46.4,WCLD
27,TOST,16.3,200,5660.0,308607.5,1.0,28.3,WCLD
28,WK,7.4,95,7514.5,316122.0,2.1,79.1,WCLD
29,GTLB,6.6,111,6071.7,322193.7,1.8,54.7,WCLD
30,NET,3.9,64,5984.0,328177.7,3.1,93.5,WCLD
31,BILL,2.7,100,5580.0,333757.7,2.0,55.8,WCLD
32,PATH,1.0,500,6350.0,340107.7,0.4,12.7,WCLD
33,SQ,0.7,90,6273.0,346380.7,2.2,69.7,WCLD
34,NCNO,-0.0,222,7659.0,354039.7,0.9,34.5,WCLD
35,RNG,0.0,200,6540.0,360579.7,1.0,32.7,WCLD
36,WIX,-0.0,40,6704.0,367283.7,5.0,167.6,WCLD
37,TEAM,-0.1,34,6361.4,373645.1,5.8,187.1,WCLD
38,DDOG,-0.6,64,8307.2,381952.3,3.1,129.8,WCLD
39,TENB,-1.4,200,8420.0,390372.3,1.0,42.1,WCLD
40,FSLY,-2.1,666,4928.4,395300.7,0.3,7.4,WCLD
41,ZS,-3.1,39,7733.7,403034.4,5.1,198.3,WCLD
42,HUBS,-4.2,14,7831.6,410866.0,14.2,559.4,WCLD
43,PCOR,-11.9,105,6615.0,417481.0,1.9,63.0,WCLD
44,CRWD,-24.4,19,6083.8,423564.8,10.1,320.2,WCLD
45,AI,-38.2,200,5440.0,429004.8,1.0,27.2,WCLD
