Rank,Ticker,Momentum (%),Shares,Position ($),Sum ($),ATR20d ($),Price,ETF
1,MPC,187.2,42,8769.6,8769.6,4.7,208.8,XOP
2,VLO,158.2,45,7807.5,16577.1,4.4,173.5,XOP
3,PR,151.2,500,8850.0,25427.1,0.4,17.7,XOP
4,SM,149.3,166,8416.2,33843.3,1.2,50.7,XOP
5,PBF,146.8,100,5970.0,39813.3,2.0,59.7,XOP
6,FANG,144.3,58,11965.4,51778.7,3.4,206.3,XOP
7,TRGP,140.6,100,11470.0,63248.7,2.0,114.7,XLE
8,AR,114.2,250,7450.0,70698.7,0.8,29.8,XOP
9,PSX,108.7,54,8775.0,79473.7,3.7,162.5,XOP
10,EGY,99.9,666,4662.0,84135.7,0.3,7.0,XOP
11,OVV,87.4,200,10740.0,94875.7,1.0,53.7,XOP
12,MTDR,80.3,117,8014.5,102890.2,1.7,68.5,XOP
13,WKC,74.9,400,10120.0,113010.2,0.5,25.3,XOP
14,VTLE,72.0,133,7514.5,120524.7,1.5,56.5,XOP
15,MGY,67.3,400,10680.0,131204.7,0.5,26.7,XOP
16,GPOR,56.2,50,7845.0,139049.7,4.0,156.9,XOP
17,XOM,51.2,111,13364.4,152414.1,1.8,120.4,XOP
18,OKE,51.2,181,14244.7,166658.8,1.1,78.7,XLE
19,PXD,51.1,51,13810.8,180469.6,3.9,270.8,XOP
20,CVI,47.6,166,5826.6,186296.2,1.2,35.1,XOP
21,SWN,45.9,1000,7400.0,193696.2,0.2,7.4,XOP
22,CNX,41.6,400,9720.0,203416.2,0.5,24.3,XOP
23,DK,35.0,200,6320.0,209736.2,1.0,31.6,XOP
24,BRY,34.6,1000,8400.0,218136.2,0.2,8.4,XOP
25,OXY,33.9,166,11454.0,229590.2,1.2,69.0,XOP
26,SBOW,31.3,222,7348.2,236938.4,0.9,33.1,XOP
27,RRC,30.8,285,10260.0,247198.4,0.7,36.0,XOP
28,MRO,29.3,400,11640.0,258838.4,0.5,29.1,XOP
29,DINO,28.4,125,7500.0,266338.4,1.6,60.0,XOP
30,DVN,20.6,200,10680.0,277018.4,1.0,53.4,XOP
31,HES,19.9,76,11643.2,288661.6,2.6,153.2,XOP
32,CTRA,19.2,400,11040.0,299701.6,0.5,27.6,XOP
33,CVX,18.7,86,13674.0,313375.6,2.3,159.0,XOP
34,STR,17.0,400,9960.0,323335.6,0.5,24.9,XOP
35,WMB,16.7,333,12687.3,336022.9,0.6,38.1,XLE
36,COP,15.8,95,12464.0,348486.9,2.1,131.2,XOP
37,HAL,14.4,250,9925.0,358411.9,0.8,39.7,XLE
38,REX,12.9,83,4706.1,363118.0,2.4,56.7,XOP
39,CHRD,12.3,60,11226.0,374344.0,3.3,187.1,XOP
40,TPL,10.1,12,7268.4,381612.4,16.0,605.7,XOP
41,CIVI,8.2,117,8693.1,390305.5,1.7,74.3,XOP
42,MUR,6.4,222,10434.0,400739.5,0.9,47.0,XOP
43,NOG,6.2,250,10650.0,411389.5,0.8,42.6,XOP
44,EOG,5.6,90,12177.0,423566.5,2.2,135.3,XOP
45,VTS,4.4,400,9360.0,432926.5,0.5,23.4,XOP
46,CRC,3.9,133,7421.4,440347.9,1.5,55.8,XOP
47,SLB,2.5,166,8632.0,448979.9,1.2,52.0,XLE
48,KMI,1.0,666,12054.6,461034.5,0.3,18.1,XLE
49,CRK,-0.0,666,6393.6,467428.1,0.3,9.6,XOP
50,BKR,-0.0,333,10989.0,478417.1,0.6,33.0,XLE
