Rank,Ticker,Momentum (%),Shares,Position ($),Sum ($),ATR20d ($),Price,ETF
1,CHKP,122.6,68,13198.8,13198.8,3.5,194.1,BUG
2,VRNS,109.0,141,7881.9,21080.7,1.7,55.9,BUG
3,OSPN,87.7,479,7759.8,28840.5,0.5,16.2,BUG
4,FTNT,75.7,159,12211.2,41051.7,1.5,76.8,BUG
5,NOC,43.0,31,16278.1,57329.8,7.7,525.1,BUG
6,S,39.5,218,5319.2,62649.0,1.1,24.4,BUG
7,CYBR,26.6,31,8698.6,71347.6,7.6,280.6,BUG
8,PANW,20.3,24,8162.4,79510.0,9.9,340.1,BUG
9,RDWR,16.6,342,7387.2,86897.2,0.7,21.6,BUG
10,GEN,10.2,479,12693.5,99590.7,0.5,26.5,BUG
11,NET,7.7,88,7251.2,106841.9,2.7,82.4,BUG
12,ATEN,-15.4,799,11186.0,118027.9,0.3,14.0,BUG
