Rank,Ticker,Momentum (%),Shares,Position ($),Sum ($),ATR20d ($),Price,ETF
1,KVYO,326.4,119,4641.0,4641.0,1.0,39.0,WCLD
2,IOT,249.4,74,3529.8,8170.8,1.6,47.7,WCLD
3,CWAN,189.4,199,5233.7,13404.5,0.6,26.3,WCLD
4,PYPL,187.1,66,5392.2,18796.7,1.8,81.7,WCLD
5,QTWO,147.6,63,5254.2,24050.9,1.9,83.4,WCLD
6,YEXT,129.6,599,4073.2,28124.1,0.2,6.8,WCLD
7,SMAR,123.4,599,33843.5,61967.6,0.2,56.5,WCLD
8,BOX,112.4,199,6368.0,68335.6,0.6,32.0,WCLD
9,DOCN,105.7,85,3485.0,71820.6,1.4,41.0,WCLD
10,PCTY,95.6,30,5211.0,77031.6,3.9,173.7,WCLD
11,SHOP,92.5,57,4508.7,81540.3,2.1,79.1,WCLD
12,NOW,89.0,5,4754.0,86294.3,22.4,950.8,WCLD
13,DOCU,84.8,63,4347.0,90641.3,1.9,69.0,WCLD
14,ZM,80.2,79,5735.4,96376.7,1.5,72.6,WCLD
15,S,79.8,119,3129.7,99506.4,1.0,26.3,WCLD
16,MNDY,77.7,14,4194.4,103700.8,8.0,299.6,WCLD
17,TWLO,73.9,85,5992.5,109693.3,1.4,70.5,WCLD
18,AVPT,66.6,399,4788.0,114481.3,0.3,12.0,WCLD
19,VEEV,58.5,29,6153.8,120635.1,4.1,212.2,WCLD
20,BL,53.6,92,5207.2,125842.3,1.3,56.6,WCLD
21,DBX,50.8,299,7774.0,133616.3,0.4,26.0,WCLD
22,CRM,31.5,21,6100.5,139716.8,5.6,290.5,WCLD
23,PAYC,30.1,34,5596.4,145313.2,3.5,164.6,WCLD
24,MDB,20.3,12,3224.4,148537.6,9.8,268.7,WCLD
25,WK,20.3,59,4649.2,153186.8,2.0,78.8,WCLD
26,TOST,17.5,119,3510.5,156697.3,1.0,29.5,WCLD
27,WDAY,17.4,21,4991.7,161689.0,5.5,237.7,WCLD
28,SQ,8.4,57,4138.2,165827.2,2.1,72.6,WCLD
29,BILL,7.9,66,3616.8,169444.0,1.8,54.8,WCLD
30,AMPL,6.6,399,3630.9,173074.9,0.3,9.1,WCLD
31,OLO,5.9,1199,6114.9,179189.8,0.1,5.1,WCLD
32,NET,5.6,41,3640.8,182830.6,2.9,88.8,WCLD
33,GTLB,5.5,63,3471.3,186301.9,1.9,55.1,WCLD
34,RNG,1.9,133,4495.4,190797.3,0.9,33.8,WCLD
35,WIX,1.9,20,3286.0,194083.3,5.8,164.3,WCLD
36,NCNO,1.3,119,4498.2,198581.5,1.0,37.8,WCLD
37,PATH,0.8,299,3707.6,202289.1,0.4,12.4,WCLD
38,TEAM,0.2,19,3585.3,205874.4,6.3,188.7,WCLD
39,HUBS,0.0,8,4525.6,210400.0,13.9,565.7,WCLD
40,DDOG,-0.1,34,4304.4,214704.4,3.5,126.6,WCLD
41,ZUO,-0.1,599,5930.1,220634.5,0.2,9.9,WCLD
42,FSLY,-0.2,399,2912.7,223547.2,0.3,7.3,WCLD
43,ZS,-1.3,22,4070.0,227617.2,5.4,185.0,WCLD
44,TENB,-2.3,119,4950.4,232567.6,1.0,41.6,WCLD
45,PCOR,-4.0,74,4647.2,237214.8,1.6,62.8,WCLD
