Rank,Ticker,Momentum (%),Shares,Position ($),Sum ($),ATR20d ($),Price,ETF
1,APP,575.7,23,3716.8,3716.8,5.2,161.6,IGV
2,PLTR,392.1,79,3547.1,7263.9,1.5,44.9,IGV
3,IOT,249.4,74,3529.8,10793.7,1.6,47.7,IGV
4,GWRE,168.0,37,6922.7,17716.4,3.2,187.1,IGV
5,U,126.4,109,2147.3,19863.7,1.1,19.7,IGV
6,SMAR,123.4,599,33843.5,53707.2,0.2,56.5,IGV
7,DT,98.2,119,6437.9,60145.1,1.0,54.1,IGV
8,AZPN,91.2,29,6867.2,67012.3,4.0,236.8,IGV
9,DOCU,84.8,63,4347.0,71359.3,1.9,69.0,IGV
10,ZM,80.2,79,5735.4,77094.7,1.5,72.6,IGV
11,S,79.8,119,3129.7,80224.4,1.0,26.3,IGV
12,VRNS,78.2,79,4495.1,84719.5,1.5,56.9,IGV
13,MANH,71.5,17,4686.9,89406.4,6.7,275.7,IGV
14,DBX,50.8,299,7774.0,97180.4,0.4,26.0,IGV
15,MSTR,37.2,7,1640.1,98820.5,16.0,234.3,IGV
16,NTNX,31.3,70,4312.0,103132.5,1.7,61.6,IGV
17,OTEX,28.8,239,7958.7,111091.2,0.5,33.3,IGV
18,DSGX,9.7,63,6564.6,117655.8,1.9,104.2,IGV
19,BILL,7.9,66,3616.8,121272.6,1.8,54.8,IGV
20,GTLB,5.5,63,3471.3,124743.9,1.9,55.1,IGV
21,PATH,0.8,299,3707.6,128451.5,0.4,12.4,IGV
22,HUBS,0.0,8,4525.6,132977.1,13.9,565.7,IGV
23,ALTR,0.0,34,3515.6,136492.7,3.5,103.4,IGV
24,TENB,-2.3,119,4950.4,141443.1,1.0,41.6,IGV
25,PCOR,-4.0,74,4647.2,146090.3,1.6,62.8,IGV
