Rank,Ticker,Momentum (%),Shares,Position ($),Sum ($),ATR20d ($),Price,ETF
1,VNO,346.9,200,8680.0,8680.0,1.0,43.4,SP400
2,ERIE,286.6,16,7707.2,16387.2,12.5,481.7,SP400
3,SFM,225.4,86,9958.8,26346.0,2.3,115.8,SP400
4,SHC,174.1,500,8000.0,34346.0,0.4,16.0,SP400
5,CIEN,154.3,100,6530.0,40876.0,2.0,65.3,SP400
6,FBIN,143.7,111,9990.0,50866.0,1.8,90.0,SP400
7,CNX,143.3,200,7080.0,57946.0,1.0,35.4,SP400
8,CUZ,135.4,333,10589.4,68535.4,0.6,31.8,SP400
9,VLY,131.2,666,6260.4,74795.8,0.3,9.4,SP400
10,JEF,130.4,153,10159.2,84955.0,1.3,66.4,SP400
11,EXP,129.7,30,9087.0,94042.0,6.6,302.9,SP400
12,TOL,127.9,55,8778.0,102820.0,3.6,159.6,SP400
13,COLB,119.4,333,9157.5,111977.5,0.6,27.5,SP400
14,RH,115.4,18,6381.0,118358.5,11.0,354.5,SP400
15,UMBF,113.0,80,8744.0,127102.5,2.5,109.3,SP400
16,EXLS,109.8,285,11514.0,138616.5,0.7,40.4,SP400
17,JLL,109.2,35,9320.5,147937.0,5.6,266.3,SP400
18,CNO,107.4,285,10288.5,158225.5,0.7,36.1,SP400
19,CVLT,106.5,44,6199.6,164425.1,4.5,140.9,SP400
20,RNR,106.4,25,7065.0,171490.1,7.8,282.6,SP400
21,CDP,105.2,400,12960.0,184450.1,0.5,32.4,SP400
22,FNF,104.4,181,11258.2,195708.3,1.1,62.2,SP400
23,CW,102.2,32,11657.6,207365.9,6.1,364.3,SP400
24,UAA,101.1,666,6260.4,213626.3,0.3,9.4,SP400
25,SAIC,100.7,90,13293.0,226919.3,2.2,147.7,SP400
26,G,98.9,333,12987.0,239906.3,0.6,39.0,SP400
27,CPRI,96.4,250,10500.0,250406.3,0.8,42.0,SP400
28,BDC,94.3,71,8512.9,258919.2,2.8,119.9,SP400
29,SSB,94.2,83,8416.2,267335.4,2.4,101.4,SP400
30,FAF,94.2,166,11105.4,278440.8,1.2,66.9,SP400
31,SMG,93.8,83,7478.3,285919.1,2.4,90.1,SP400
32,CCK,92.8,111,10855.8,296774.9,1.8,97.8,SP400
33,BRX,92.6,500,14200.0,310974.9,0.4,28.4,SP400
34,HLI,92.5,66,11457.6,322432.5,3.0,173.6,SP400
35,SBRA,91.1,500,9350.0,331782.5,0.4,18.7,SP400
36,FIX,90.9,19,7932.5,339715.0,10.5,417.5,SP400
37,COKE,90.6,8,10300.0,350015.0,24.9,1287.5,SP400
38,OHI,90.4,333,13852.8,363867.8,0.6,41.6,SP400
39,KNF,89.8,100,9340.0,373207.8,2.0,93.4,SP400
40,PCTY,89.7,50,8605.0,381812.8,4.0,172.1,SP400
41,QDEL,86.9,153,6242.4,388055.2,1.3,40.8,SP400
42,ADC,84.5,200,15120.0,403175.2,1.0,75.6,SP400
43,THG,84.2,68,10553.6,413728.8,2.9,155.2,SP400
44,EXEL,83.2,285,8236.5,421965.3,0.7,28.9,SP400
45,AZPN,82.6,47,11237.7,433203.0,4.2,239.1,SP400
46,DT,82.4,200,10980.0,444183.0,1.0,54.9,SP400
47,VST,79.0,25,3280.0,447463.0,7.7,131.2,SP400
48,EVR,78.6,35,10010.0,457473.0,5.7,286.0,SP400
49,MANH,77.9,35,10440.5,467913.5,5.7,298.3,SP400
50,CACI,77.1,29,15407.7,483321.2,6.7,531.3,SP400
