Rank,Ticker,Momentum (%),Shares,Position ($),Sum ($),ATR20d ($),Price,ETF
1,ELF,503.1,27,5551.2,5551.2,10.2,205.6,SP400
2,COHR,480.8,100,6330.0,11881.2,2.8,63.3,SP400
3,VST,404.2,112,7739.2,19620.4,2.5,69.1,SP400
4,SWAV,366.6,33,9269.7,28890.1,8.3,280.9,SP400
5,MKSI,345.7,66,8368.8,37258.9,4.2,126.8,SP400
6,FIX,303.5,30,9648.0,46906.9,9.1,321.6,SP400
7,DKS,296.4,43,9511.6,56418.5,6.4,221.2,SP400
8,WING,288.4,21,7482.3,63900.8,12.8,356.3,SP400
9,THC,287.3,100,10210.0,74110.8,2.8,102.1,SP400
10,CELH,275.6,51,4717.5,78828.3,5.4,92.5,SP400
11,KNSL,263.0,23,12022.1,90850.4,11.7,522.7,SP400
12,EXP,241.0,56,14985.6,105836.0,5.0,267.6,SP400
13,AYI,231.6,60,16074.0,121910.0,4.6,267.9,SP400
14,SAIA,230.2,16,9374.4,131284.4,17.3,585.9,SP400
15,CNM,226.3,200,11640.0,142924.4,1.4,58.2,SP400
16,DECK,220.7,11,10146.4,153070.8,24.2,922.4,SP400
17,EME,218.2,32,11136.0,164206.8,8.6,348.0,SP400
18,SFM,215.4,175,11130.0,175336.8,1.6,63.6,SP400
19,MEDP,200.9,27,11037.6,186374.4,10.3,408.8,SP400
20,XPO,199.6,80,10032.0,196406.4,3.5,125.4,SP400
21,IBKR,194.4,140,15190.0,211596.4,2.0,108.5,SP400
22,PSTG,192.7,107,5585.4,217181.8,2.6,52.2,SP400
23,RRX,184.1,77,13952.4,231134.2,3.6,181.2,SP400
24,TREX,182.6,100,9960.0,241094.2,2.8,99.6,SP400
25,PVH,181.2,84,11289.6,252383.8,3.3,134.4,SP400
26,WSM,179.1,28,8752.8,261136.6,9.8,312.6,SP400
27,CVLT,178.6,147,14773.5,275910.1,1.9,100.5,SP400
28,MASI,173.7,65,8768.5,284678.6,4.3,134.9,SP400
29,TXRH,172.5,107,16338.9,301017.5,2.6,152.7,SP400
30,KMPR,169.8,233,13840.2,314857.7,1.2,59.4,SP400
31,ERIE,168.8,22,8804.4,323662.1,12.3,400.2,SP400
32,BRKR,164.1,133,12488.7,336150.8,2.1,93.9,SP400
33,CG,151.0,254,11785.6,347936.4,1.1,46.4,SP400
34,WMS,149.7,68,11641.6,359578.0,4.1,171.2,SP400
35,BLD,147.7,22,9583.2,369161.2,12.5,435.6,SP400
36,SLM,146.3,560,11984.0,381145.2,0.5,21.4,SP400
37,WEX,141.5,80,18712.0,399857.2,3.5,233.9,SP400
38,ONTO,141.1,38,6969.2,406826.4,7.2,183.4,SP400
39,TOL,135.1,87,10979.4,417805.8,3.2,126.2,SP400
40,MTZ,133.1,84,7551.6,425357.4,3.3,89.9,SP400
41,CSL,129.4,39,15093.0,440450.4,7.1,387.0,SP400
42,NVT,127.0,200,14740.0,455190.4,1.4,73.7,SP400
43,EVR,125.1,71,13639.1,468829.5,3.9,192.1,SP400
44,LECO,121.8,70,18060.0,486889.5,4.0,258.0,SP400
45,H,121.5,103,16387.3,503276.8,2.7,159.1,SP400
46,ALLY,119.2,280,11004.0,514280.8,1.0,39.3,SP400
47,BURL,118.9,44,9974.8,524255.6,6.3,226.7,SP400
48,CROX,107.0,73,10336.8,534592.4,3.8,141.6,SP400
49,VNT,106.4,350,15680.0,550272.4,0.8,44.8,SP400
50,ESAB,106.0,121,13080.1,563352.5,2.3,108.1,SP400
