Rank,Ticker,Momentum (%),Shares,Position ($),Sum ($),ATR20d ($),Price,ETF
1,VST,615.3,110,7755.0,7755.0,2.9,70.5,SP400
2,SWAV,448.1,30,9600.0,17355.0,10.6,320.0,SP400
3,FIX,419.7,38,11875.0,29230.0,8.3,312.5,SP400
4,CELH,391.8,71,5644.5,34874.5,4.5,79.5,SP400
5,EME,367.9,45,16069.5,50944.0,7.1,357.1,SP400
6,COHR,356.6,123,7084.8,58028.8,2.6,57.6,SP400
7,DKS,312.3,47,9813.6,67842.4,6.7,208.8,SP400
8,KNSL,310.2,22,9798.8,77641.2,14.5,445.4,SP400
9,ELF,302.3,32,5200.0,82841.2,9.8,162.5,SP400
10,WING,290.2,23,8070.7,90911.9,13.4,350.9,SP400
11,PSTG,288.5,152,7995.2,98907.1,2.1,52.6,SP400
12,MKSI,262.1,72,9237.6,108144.7,4.4,128.3,SP400
13,XPO,258.4,91,11138.4,119283.1,3.5,122.4,SP400
14,CNM,255.2,213,12311.4,131594.5,1.5,57.8,SP400
15,SAIA,250.9,20,11434.0,143028.5,15.7,571.7,SP400
16,THC,247.8,123,12386.1,155414.6,2.6,100.7,SP400
17,WSM,226.7,30,9192.0,164606.6,10.4,306.4,SP400
18,EXP,222.5,58,15080.0,179686.6,5.5,260.0,SP400
19,MEDP,221.1,32,12454.4,192141.0,9.8,389.2,SP400
20,IBKR,214.5,168,18648.0,210789.0,1.9,111.0,SP400
21,AYI,208.0,60,15870.0,226659.0,5.3,264.5,SP400
22,SFM,203.3,228,14272.8,240931.8,1.4,62.6,SP400
23,DECK,197.7,13,11411.4,252343.2,24.4,877.8,SP400
24,TXRH,175.1,118,17499.4,269842.6,2.7,148.3,SP400
25,CVLT,165.3,160,15936.0,285778.6,2.0,99.6,SP400
26,RRX,158.5,80,13816.0,299594.6,4.0,172.7,SP400
27,BRKR,157.2,177,15894.6,315489.2,1.8,89.8,SP400
28,NVT,150.1,213,16102.8,331592.0,1.5,75.6,SP400
29,TREX,147.1,133,12621.7,344213.7,2.4,94.9,SP400
30,ERIE,145.2,35,13884.5,358098.2,9.0,396.7,SP400
31,WMS,141.5,76,12608.4,370706.6,4.2,165.9,SP400
32,WEX,139.0,78,18548.4,389255.0,4.1,237.8,SP400
33,CSL,138.9,42,16396.8,405651.8,7.6,390.4,SP400
34,VNT,136.5,355,15194.0,420845.8,0.9,42.8,SP400
35,BWXT,136.3,188,19006.8,439852.6,1.7,101.1,SP400
36,TOL,135.7,94,11562.0,451414.6,3.4,123.0,SP400
37,MASI,134.3,66,9259.8,460674.4,4.8,140.3,SP400
38,ESAB,132.1,160,17744.0,478418.4,2.0,110.9,SP400
39,ONTO,129.4,44,8122.4,486540.8,7.2,184.6,SP400
40,CROX,126.6,78,10483.2,497024.0,4.1,134.4,SP400
41,BLD,122.5,28,12205.2,509229.2,11.2,435.9,SP400
42,MTZ,121.0,114,10488.0,519717.2,2.8,92.0,SP400
43,H,119.0,123,19163.4,538880.6,2.6,155.8,SP400
44,KMPR,117.4,213,12226.2,551106.8,1.5,57.4,SP400
45,PR,116.0,800,14160.0,565266.8,0.4,17.7,SP400
46,PPC,115.5,533,18548.4,583815.2,0.6,34.8,SP400
47,CG,107.3,320,15040.0,598855.2,1.0,47.0,SP400
48,LECO,106.9,72,17776.8,616632.0,4.4,246.9,SP400
49,BDC,105.9,160,14288.0,630920.0,2.0,89.3,SP400
50,LANC,105.4,91,18609.5,649529.5,3.5,204.5,SP400
