Rank,Ticker,Momentum (%),Shares,Position ($),Sum ($),ATR20d ($),Price,ETF
1,SNAP,213.2,400,6480.0,6480.0,0.7,16.2,IGV
2,APP,83.3,82,6961.8,13441.8,3.4,84.9,IGV
3,ALTR,59.9,121,12124.2,25566.0,2.3,100.2,IGV
4,GWRE,58.0,103,14224.3,39790.3,2.7,138.1,IGV
5,ESTC,22.6,80,9784.0,49574.3,3.5,122.3,IGV
6,SMAR,11.5,254,11049.0,60623.3,1.1,43.5,IGV
7,DSGX,10.3,164,16580.4,77203.7,1.7,101.1,IGV
8,APPF,6.0,40,10576.0,87779.7,6.9,264.4,IGV
9,SPSC,5.7,62,12437.2,100216.9,4.5,200.6,IGV
10,PLTR,0.7,254,7137.4,107354.3,1.1,28.1,IGV
11,MARA,0.0,186,3868.8,111223.1,1.5,20.8,IGV
12,MANH,-1.3,48,11539.2,122762.3,5.8,240.4,IGV
13,IOT,-1.3,215,8062.5,130824.8,1.3,37.5,IGV
14,VRNS,-4.7,186,9207.0,140031.8,1.5,49.5,IGV
15,DOCU,-8.3,200,11280.0,151311.8,1.4,56.4,IGV
