Rank,Ticker,Momentum (%),Shares,Position ($),Sum ($),ATR20d ($),Price,ETF
1,CEG,510.7,37,7884.7,7884.7,7.0,213.1,QQQ
2,DELL,390.8,46,6877.0,14761.7,5.6,149.5,SPX
3,GE,369.9,60,9594.0,24355.7,4.3,159.9,SPX
4,NRG,325.1,86,7077.8,31433.5,3.0,82.3,SPX
5,MU,224.3,72,9021.6,40455.1,3.6,125.3,QQQ
6,NVDA,187.7,7,6473.6,46928.7,33.5,924.8,QQQ
7,TRGP,183.1,123,14477.1,61405.8,2.1,117.7,SPX
8,CMG,156.3,4,12853.6,74259.4,57.3,3213.4,SPX
9,FCX,155.2,162,8780.4,83039.8,1.6,54.2,SPX
10,DAL,153.3,216,11383.2,94423.0,1.2,52.7,SPX
11,FANG,147.2,61,12059.7,106482.7,4.2,197.7,QQQ
12,WDC,142.1,96,6921.6,113404.3,2.7,72.1,SPX
13,ETN,135.7,32,10566.4,123970.7,8.0,330.2,SPX
14,PWR,134.4,36,9518.4,133489.1,7.2,264.4,SPX
15,GRMN,122.0,92,15722.8,149211.9,2.8,170.9,SPX
16,HWM,106.0,136,11274.4,160486.3,1.9,82.9,SPX
17,GM,102.8,260,11908.0,172394.3,1.0,45.8,SPX
18,WFC,101.8,260,15886.0,188280.3,1.0,61.1,SPX
19,WAB,101.3,74,12454.2,200734.5,3.5,168.3,SPX
20,APH,99.8,100,13190.0,213924.5,2.6,131.9,SPX
21,TT,99.8,35,11501.0,225425.5,7.3,328.6,SPX
22,HAS,97.3,144,8654.4,234079.9,1.8,60.1,SPX
23,DVN,95.7,260,12896.0,246975.9,1.0,49.6,SPX
24,WRK,94.7,288,15235.2,262211.1,0.9,52.9,SPX
25,FSLR,93.4,35,6916.0,269127.1,7.3,197.6,SPX
26,LDOS,93.3,108,16059.6,285186.7,2.4,148.7,SPX
27,DPZ,90.9,22,11286.0,296472.7,11.8,513.0,SPX
28,DVA,90.9,72,10065.6,306538.3,3.6,139.8,SPX
29,PGR,89.4,63,13179.6,319717.9,4.1,209.2,SPX
30,UAL,88.4,173,9515.0,329232.9,1.5,55.0,SPX
31,EBAY,87.1,260,13390.0,342622.9,1.0,51.5,SPX
32,TTD,86.2,78,7394.4,350017.3,3.3,94.8,QQQ
33,PEG,85.5,200,14900.0,364917.3,1.3,74.5,SPX
34,CMI,84.3,41,11709.6,376626.9,6.2,285.6,SPX
35,SCHW,82.2,185,14578.0,391204.9,1.4,78.8,SPX
36,XOM,81.1,118,14112.8,405317.7,2.2,119.6,SPX
37,ZBRA,80.5,30,9537.0,414854.7,8.4,317.9,SPX
38,ACGL,79.9,144,14544.0,429398.7,1.8,101.0,SPX
39,AXP,78.5,66,16024.8,445423.5,3.9,242.8,SPX
40,BALL,78.3,200,14020.0,459443.5,1.3,70.1,SPX
41,KR,78.2,325,17615.0,477058.5,0.8,54.2,SPX
42,VLO,78.1,61,10132.1,487190.6,4.2,166.1,SPX
43,NTAP,76.8,136,15028.0,502218.6,1.9,110.5,SPX
44,QCOM,75.2,55,10664.5,512883.1,4.7,193.9,QQQ
45,MRO,74.5,433,11344.6,524227.7,0.6,26.2,SPX
46,JCI,73.5,185,12765.0,536992.7,1.4,69.0,SPX
47,NEE,73.4,173,13165.3,550158.0,1.5,76.1,SPX
48,DOV,72.1,92,16937.2,567095.2,2.8,184.1,SPX
49,TDG,71.6,9,11627.1,578722.3,27.6,1291.9,SPX
50,XYL,70.7,108,15476.4,594198.7,2.4,143.3,SPX
