Rank,Ticker,Momentum (%),Shares,Position ($),Sum ($),ATR20d ($),Price,ETF
1,AR,326.2,288,9590.4,9590.4,0.9,33.3,XOP
2,EGY,259.8,1300,7670.0,17260.4,0.2,5.9,XOP
3,REX,173.7,144,8064.0,25324.4,1.8,56.0,XOP
4,CRK,167.8,650,7020.0,32344.4,0.4,10.8,XOP
5,TRGP,152.6,130,14859.0,47203.4,2.0,114.3,XLE
6,SM,147.0,185,8898.5,56101.9,1.4,48.1,XOP
7,RRC,112.9,236,8448.8,64550.7,1.1,35.8,XOP
8,FANG,107.5,66,12771.0,77321.7,3.9,193.5,XOP
9,MGY,103.7,371,9237.9,86559.6,0.7,24.9,XOP
10,TPL,91.9,16,9780.8,96340.4,15.3,611.3,XOP
11,SBOW,91.6,173,6625.9,102966.3,1.5,38.3,XOP
12,CNX,88.7,520,12896.0,115862.3,0.5,24.8,XOP
13,NOG,87.0,260,10270.0,126132.3,1.0,39.5,XOP
14,DVN,78.5,260,12532.0,138664.3,1.0,48.2,XOP
15,PR,74.9,520,8216.0,146880.3,0.5,15.8,XOP
16,GPOR,73.6,56,8859.2,155739.5,4.6,158.2,XOP
17,CHRD,66.7,70,12586.0,168325.5,3.7,179.8,XOP
18,WMB,65.8,371,14877.1,183202.6,0.7,40.1,XLE
19,XOM,64.4,123,13948.2,197150.8,2.1,113.4,XOP
20,EOG,58.5,113,13932.9,211083.7,2.3,123.3,XOP
21,OVV,55.2,236,11398.8,222482.5,1.1,48.3,XOP
22,VLO,54.6,63,10231.2,232713.7,4.1,162.4,XOP
23,OKE,53.9,200,16160.0,248873.7,1.3,80.8,XLE
24,CIVI,53.4,130,9347.0,258220.7,2.0,71.9,XOP
25,MRO,53.0,433,11084.8,269305.5,0.6,25.6,XOP
26,SWN,48.2,1300,9620.0,278925.5,0.2,7.4,XOP
27,KMI,43.9,866,16540.6,295466.1,0.3,19.1,XLE
28,CTRA,43.9,433,11734.3,307200.4,0.6,27.1,XOP
29,VTS,35.5,433,10825.0,318025.4,0.6,25.0,XOP
30,EQT,34.6,236,9487.2,327512.6,1.1,40.2,XOP
31,HES,32.8,89,13474.6,340987.2,2.9,151.4,XOP
32,CVX,27.7,100,15780.0,356767.2,2.6,157.8,XOP
33,BKR,24.8,371,12020.4,368787.6,0.7,32.4,XLE
34,WKC,9.6,520,13000.0,381787.6,0.5,25.0,XOP
35,CRGY,6.1,520,6448.0,388235.6,0.5,12.4,XOP
