Rank,Ticker,Momentum (%),Shares,Position ($),Sum ($),ATR20d ($),Price,ETF
1,CRWD,422.0,14,4520.6,4520.6,18.0,322.9,BUG
2,S,362.4,173,4757.5,9278.1,1.5,27.5,BUG
3,CYBR,238.2,25,6595.0,15873.1,10.3,263.8,BUG
4,NET,202.5,45,4410.0,20283.1,5.7,98.0,BUG
5,FTNT,168.4,118,8413.4,28696.5,2.2,71.3,BUG
6,VRNS,146.7,152,7569.6,36266.1,1.7,49.8,BUG
7,OKTA,132.7,53,5845.9,42112.0,4.9,110.3,BUG
8,TENB,87.4,162,7549.2,49661.2,1.6,46.6,BUG
9,RDWR,79.2,520,9568.0,59229.2,0.5,18.4,BUG
10,CHKP,58.5,74,11840.0,71069.2,3.5,160.0,BUG
11,ATEN,32.1,866,11691.0,82760.2,0.3,13.5,BUG
12,GEN,12.4,520,11492.0,94252.2,0.5,22.1,BUG
13,OSPN,3.5,433,4763.0,99015.2,0.6,11.0,BUG
