Rank,Ticker,Momentum (%),Shares,Position ($),Sum ($),ATR20d ($),Price,ETF
1,FTNT,154.0,123,11316.0,11316.0,2.1,92.0,BUG
2,S,68.7,288,7948.8,19264.8,0.9,27.6,BUG
3,NOC,42.2,27,14283.0,33547.8,9.3,529.0,BUG
4,RDWR,38.7,260,5668.0,39215.8,1.0,21.8,BUG
5,GEN,37.9,371,10944.5,50160.3,0.7,29.5,BUG
6,OSPN,29.3,371,6455.4,56615.7,0.7,17.4,BUG
7,PANW,24.5,27,10567.8,67183.5,9.4,391.4,BUG
8,NET,18.9,89,8116.8,75300.3,2.9,91.2,BUG
9,ATEN,18.9,866,14029.2,89329.5,0.3,16.2,BUG
10,CYBR,17.7,30,8838.0,98167.5,8.4,294.6,BUG
11,CRWD,0.1,25,8250.0,106417.5,10.3,330.0,BUG
12,RPD,0.1,185,7492.5,113910.0,1.4,40.5,BUG
13,ZS,-0.1,52,10176.4,124086.4,5.0,195.7,BUG
14,TENB,-4.2,200,8360.0,132446.4,1.3,41.8,BUG
15,QLYS,-6.7,50,7700.0,140146.4,5.2,154.0,BUG
