Rank,Ticker,Momentum (%),Shares,Position ($),Sum ($),ATR20d ($),Price,ETF
1,TPR,474.3,103,9033.1,9033.1,3.1,87.7,SPX
2,TSLA,293.7,17,6048.6,15081.7,18.6,355.8,QQQ
3,UAL,245.5,72,7509.6,22591.3,4.4,104.3,SPX
4,TEAM,210.4,26,8140.6,30731.9,12.2,313.1,QQQ
5,MRVL,207.7,50,5325.0,36056.9,6.3,106.5,QQQ
6,EQT,194.7,188,10039.2,46096.1,1.7,53.4,SPX
7,LULU,188.1,27,9900.9,55997.0,11.8,366.7,QQQ
8,AAL,164.8,533,8528.0,64525.0,0.6,16.0,SPX
9,JBL,154.2,71,12041.6,76566.6,4.5,169.6,SPX
10,AXON,146.7,16,10934.4,87501.0,19.6,683.4,SPX
11,RL,131.1,35,9891.0,97392.0,8.9,282.6,SPX
12,FFIV,128.8,41,12718.2,110110.2,7.7,310.2,SPX
13,NFLX,126.4,10,10586.0,120696.2,29.9,1058.6,QQQ
14,CRWD,122.4,21,9485.7,130181.9,15.1,451.7,QQQ
15,AVGO,119.5,29,6757.0,136938.9,10.9,233.0,QQQ
16,FOX,115.6,290,15196.0,152134.9,1.1,52.4,SPX
17,DFS,110.5,59,11564.0,163698.9,5.4,196.0,SPX
18,C,104.2,177,14974.2,178673.1,1.8,84.6,SPX
19,VFC,96.3,290,7424.0,186097.1,1.1,25.6,SPX
20,FOXA,94.8,266,14789.6,200886.7,1.2,55.6,SPX
21,AMZN,94.3,59,13493.3,214380.0,5.4,228.7,QQQ
22,DXCM,91.4,139,12384.9,226764.9,2.3,89.1,QQQ
23,FTNT,88.8,103,11494.8,238259.7,3.1,111.6,QQQ
24,WMT,83.0,188,19552.0,257811.7,1.7,104.0,SPX
25,WBD,81.1,1066,10979.8,268791.5,0.3,10.3,QQQ
26,DRI,79.1,84,16060.8,284852.3,3.8,191.2,SPX
27,LYV,79.1,106,16302.8,301155.1,3.0,153.8,SPX
28,RCL,78.2,36,9471.6,310626.7,8.8,263.1,SPX
29,EPAM,76.3,45,11974.5,322601.2,7.0,266.1,SPX
30,BBWI,76.2,266,9709.0,332310.2,1.2,36.5,SPX
31,DASH,75.1,60,12804.0,345114.2,5.3,213.4,QQQ
32,VRSN,74.0,78,17877.6,362991.8,4.1,229.2,SPX
33,COF,73.2,65,13143.0,376134.8,4.9,202.2,SPX
34,CCL,70.4,355,9301.0,385435.8,0.9,26.2,SPX
35,V,67.9,65,22997.0,408432.8,4.9,353.8,SPX
36,ETR,67.9,160,13200.0,421632.8,2.0,82.5,SPX
37,JPM,66.6,72,19915.2,441548.0,4.4,276.6,SPX
38,BSX,66.3,188,19946.8,461494.8,1.7,106.1,SPX
39,WFC,66.0,228,18240.0,479734.8,1.4,80.0,SPX
40,BA,63.7,57,10510.8,490245.6,5.6,184.4,SPX
41,HWM,63.4,96,12806.4,503052.0,3.3,133.4,SPX
42,TTWO,63.3,54,11275.2,514327.2,5.9,208.8,QQQ
43,GS,62.6,25,16512.5,530839.7,12.6,660.5,SPX
44,PODD,59.7,50,14030.0,544869.7,6.3,280.6,SPX
45,BKR,59.4,228,10579.2,555448.9,1.4,46.4,QQQ
46,DAL,58.6,160,10464.0,565912.9,2.0,65.4,SPX
47,GOOGL,58.2,61,11297.2,577210.1,5.2,185.2,QQQ
48,GOOG,58.1,62,11587.8,588797.9,5.1,186.9,QQQ
49,SYF,57.0,160,10432.0,599229.9,2.0,65.2,SPX
50,GRMN,54.4,68,14456.8,613686.7,4.7,212.6,SPX
