Rank,Ticker,Momentum (%),Shares,Position ($),Sum ($),ATR20d ($),Price,ETF
1,NARI,545.9,400,31920.0,31920.0,0.2,79.8,SP400
2,KD,473.1,57,2382.6,34302.6,1.4,41.8,SP400
3,GTLS,452.6,9,1768.5,36071.1,8.6,196.5,SP400
4,WSM,243.9,14,2900.8,38971.9,5.5,207.2,SP400
5,RMBS,182.8,30,2010.0,40981.9,2.6,67.0,SP400
6,IBKR,174.3,9,2079.9,43061.8,8.2,231.1,SP400
7,AR,161.2,57,2154.6,45216.4,1.4,37.8,SP400
8,CIEN,161.0,16,1435.2,46651.6,4.8,89.7,SP400
9,PLNT,131.1,30,3237.0,49888.6,2.6,107.9,SP400
10,PSTG,130.8,28,1934.8,51823.4,2.8,69.1,SP400
11,GDDY,128.1,16,3382.4,55205.8,4.9,211.4,SP400
12,SLM,124.1,100,3000.0,58205.8,0.8,30.0,SP400
13,PEN,123.3,12,3128.4,61334.2,6.6,260.7,SP400
14,RH,122.1,5,1985.5,63319.7,16.0,397.1,SP400
15,WH,115.9,38,4119.2,67438.9,2.1,108.4,SP400
16,FHN,114.1,133,2965.9,70404.8,0.6,22.3,SP400
17,LITE,103.1,13,1116.7,71521.5,6.0,85.9,SP400
18,CNM,100.5,57,3112.2,74633.7,1.4,54.6,SP400
19,DBX,100.3,133,4256.0,78889.7,0.6,32.0,SP400
20,GMED,100.1,34,2978.4,81868.1,2.3,87.6,SP400
21,UGI,96.2,114,3648.0,85516.1,0.7,32.0,SP400
22,TKO,89.7,17,2828.8,88344.9,4.5,166.4,SP400
23,RRC,88.0,66,2455.2,90800.1,1.2,37.2,SP400
24,LOPE,87.4,21,3788.4,94588.5,3.7,180.4,SP400
25,MASI,84.1,16,2819.2,97407.7,5.0,176.2,SP400
26,IART,83.6,88,2217.6,99625.3,0.9,25.2,SP400
27,EXLS,82.3,66,3392.4,103017.7,1.2,51.4,SP400
28,HQY,79.8,24,2676.0,105693.7,3.3,111.5,SP400
29,SFM,77.1,15,2520.0,108213.7,5.1,168.0,SP400
30,ONB,74.1,133,3231.9,111445.6,0.6,24.3,SP400
31,UNM,71.7,50,3845.0,115290.6,1.6,76.9,SP400
32,DTM,69.1,25,2545.0,117835.6,3.2,101.8,SP400
33,SLAB,65.3,12,1712.4,119548.0,6.4,142.7,SP400
34,PGNY,65.2,88,1927.2,121475.2,0.9,21.9,SP400
35,HTZ,62.5,400,1720.0,123195.2,0.2,4.3,SP400
36,TPX,60.1,42,2704.8,125900.0,1.9,64.4,SP400
37,BRBR,60.1,36,2757.6,128657.6,2.2,76.6,SP400
38,GATX,58.1,22,3638.8,132296.4,3.5,165.4,SP400
39,EQH,58.0,66,3544.2,135840.6,1.2,53.7,SP400
40,SEIC,57.6,47,4009.1,139849.7,1.7,85.3,SP400
41,AZTA,55.2,36,1882.8,141732.5,2.2,52.3,SP400
42,JEF,52.1,32,2387.2,144119.7,2.5,74.6,SP400
43,G,52.0,61,3355.0,147474.7,1.3,55.0,SP400
44,MTSI,51.3,13,1653.6,149128.3,6.1,127.2,SP400
45,DKS,50.6,11,2572.9,151701.2,7.0,233.9,SP400
46,OLLI,46.5,20,2094.0,153795.2,3.9,104.7,SP400
47,BYD,45.2,50,3860.0,157655.2,1.6,77.2,SP400
48,PNFP,44.3,25,3095.0,160750.2,3.2,123.8,SP400
49,CXT,42.0,47,2909.3,163659.5,1.7,61.9,SP400
50,WBS,40.9,50,3040.0,166699.5,1.6,60.8,SP400
