Rank,Ticker,Momentum (%),Shares,Position ($),Sum ($),ATR20d ($),Price,ETF
1,VFC,229.1,74,1502.2,1502.2,0.8,20.3,SPX
2,K,227.3,299,24099.4,25601.6,0.2,80.6,SPX
3,AXON,210.1,7,3045.0,28646.6,7.9,435.0,SPX
4,CBRE,203.6,24,2925.6,31572.2,2.4,121.9,SPX
5,FICO,187.4,1,2031.0,33603.2,39.0,2031.0,SPX
6,IRM,176.8,23,2766.9,36370.1,2.6,120.3,SPX
7,MMM,176.0,28,3774.4,40144.5,2.1,134.8,SPX
8,MHK,174.5,14,2202.2,42346.7,4.0,157.3,SPX
9,MKTX,166.6,10,2781.0,45127.7,5.5,278.1,SPX
10,BXP,158.8,33,2739.0,47866.7,1.8,83.0,SPX
11,GL,154.0,24,2587.2,50453.9,2.4,107.8,SPX
12,FTNT,150.6,37,3067.3,53521.2,1.6,82.9,QQQ
13,DHI,149.4,14,2559.2,56080.4,4.1,182.8,SPX
14,BLDR,145.1,9,1737.0,57817.4,6.0,193.0,SPX
15,FFIV,144.3,17,3784.2,61601.6,3.5,222.6,SPX
16,IBM,142.6,15,3499.5,65101.1,3.8,233.3,SPX
17,MELI,134.5,1,2091.2,67192.3,45.8,2091.2,QQQ
18,LMT,131.2,6,3625.2,70817.5,8.9,604.2,SPX
19,VTR,130.1,49,3087.0,73904.5,1.2,63.0,SPX
20,NEM,128.5,49,2660.7,76565.2,1.2,54.3,SPX
21,AFL,128.2,33,3738.9,80304.1,1.8,113.3,SPX
22,SWK,122.3,26,2808.0,83112.1,2.3,108.0,SPX
23,PSA,120.2,9,3085.2,86197.3,6.4,342.8,SPX
24,SHW,120.2,11,4169.0,90366.3,5.3,379.0,SPX
25,NVR,118.7,0,0.0,90366.3,189.9,9534.2,SPX
26,GILD,118.1,46,3905.4,94271.7,1.3,84.9,QQQ
27,DASH,112.6,17,2539.8,96811.5,3.4,149.4,QQQ
28,PYPL,108.4,28,2254.0,99065.5,2.1,80.5,QQQ
29,ILMN,108.2,11,1600.5,100666.0,5.0,145.5,QQQ
30,CHRW,107.2,26,2865.2,103531.2,2.3,110.2,SPX
31,NOC,106.3,7,3700.9,107232.1,8.5,528.7,SPX
32,TRGP,105.9,16,2652.8,109884.9,3.6,165.8,SPX
33,BMY,105.2,49,2557.8,112442.7,1.2,52.2,SPX
34,WELL,104.4,28,3505.6,115948.3,2.1,125.2,SPX
35,KVUE,103.1,149,3203.5,119151.8,0.4,21.5,SPX
36,HWM,103.0,31,3217.8,122369.6,1.9,103.8,SPX
37,PHM,102.8,18,2505.6,124875.2,3.3,139.2,SPX
38,NDAQ,101.1,54,3866.4,128741.6,1.1,71.6,SPX
39,SBAC,99.7,11,2568.5,131310.1,5.0,233.5,SPX
40,NOW,98.1,2,1877.2,133187.3,22.3,938.6,SPX
41,CLX,98.0,21,3366.3,136553.6,2.8,160.3,SPX
42,ALLE,98.0,23,3387.9,139941.5,2.6,147.3,SPX
43,AEE,97.6,46,3974.4,143915.9,1.3,86.4,SPX
44,CARR,97.5,39,3182.4,147098.3,1.5,81.6,SPX
45,CBOE,97.2,13,2678.0,149776.3,4.3,206.0,SPX
46,FI,96.9,23,4379.2,154155.5,2.5,190.4,SPX
47,PGR,96.7,13,3303.3,157458.8,4.5,254.1,SPX
48,WEC,95.8,46,4388.4,161847.2,1.3,95.4,SPX
49,KIM,95.0,149,3456.8,165304.0,0.4,23.2,SPX
50,FOXA,94.7,85,3519.0,168823.0,0.7,41.4,SPX
