Rank,Ticker,Momentum (%),Shares,Position ($),Sum ($),ATR20d ($),Price,ETF
1,AR,305.5,181,6154.0,6154.0,1.1,34.0,XOP
2,CRK,252.7,500,5850.0,12004.0,0.4,11.7,XOP
3,EGY,163.8,1000,5900.0,17904.0,0.2,5.9,XOP
4,SBOW,103.9,166,6308.0,24212.0,1.2,38.0,XOP
5,TRGP,100.2,95,11210.0,35422.0,2.1,118.0,XLE
6,CNX,97.1,400,10160.0,45582.0,0.5,25.4,XOP
7,RRC,94.3,181,6570.3,52152.3,1.1,36.3,XOP
8,TPL,81.7,16,9313.6,61465.9,12.1,582.1,XOP
9,SM,69.9,153,7191.0,68656.9,1.3,47.0,XOP
10,WMB,66.1,285,11599.5,80256.4,0.7,40.7,XLE
11,KMI,52.7,666,13053.6,93310.0,0.3,19.6,XLE
12,EQT,52.1,181,7330.5,100640.5,1.1,40.5,XOP
13,GPOR,51.8,47,7468.3,108108.8,4.2,158.9,XOP
14,MGY,50.6,333,8058.6,116167.4,0.6,24.2,XOP
15,FANG,45.0,51,9705.3,125872.7,3.9,190.3,XOP
16,MRO,38.4,285,7951.5,133824.2,0.7,27.9,XOP
17,OKE,35.2,166,13064.2,146888.4,1.2,78.7,XLE
18,VTS,34.1,333,7992.0,154880.4,0.6,24.0,XOP
19,XOM,32.4,90,10152.0,165032.4,2.2,112.8,XOP
20,CTRA,30.5,400,11040.0,176072.4,0.5,27.6,XOP
21,SWN,28.0,1000,7200.0,183272.4,0.2,7.2,XOP
22,BKR,19.3,285,9006.0,192278.4,0.7,31.6,XLE
23,CRGY,18.6,500,6100.0,198378.4,0.4,12.2,XOP
24,CVX,11.3,74,11551.4,209929.8,2.7,156.1,XOP
25,WKC,4.6,400,10400.0,220329.8,0.5,26.0,XOP
26,CLNE,-5.4,1000,2900.0,223229.8,0.2,2.9,XOP
