Rank,Ticker,Momentum (%),Shares,Position ($),Sum ($),ATR20d ($),Price,ETF
1,UAL,798.4,82,8806.8,8806.8,3.9,107.4,SPX
2,TSLA,693.5,11,4691.5,13498.3,27.1,426.5,QQQ
3,MRVL,416.7,69,8611.2,22109.5,4.6,124.8,QQQ
4,AAL,405.9,533,9753.9,31863.4,0.6,18.3,SPX
5,TPR,359.2,177,12637.8,44501.2,1.8,71.4,SPX
6,TEAM,349.6,35,8834.0,53335.2,9.1,252.4,QQQ
7,AXON,348.5,15,8908.5,62243.7,20.6,593.9,SPX
8,LULU,266.0,26,9716.2,71959.9,12.0,373.7,QQQ
9,EQT,196.6,228,12084.0,84043.9,1.4,53.0,SPX
10,CCL,190.3,355,9194.5,93238.4,0.9,25.9,SPX
11,SYF,181.8,168,11558.4,104796.8,1.9,68.8,SPX
12,RCL,162.6,47,11364.6,116161.4,6.8,241.8,SPX
13,EXPE,145.4,69,12923.7,129085.1,4.6,187.3,SPX
14,JBL,141.3,71,11565.9,140651.0,4.5,162.9,SPX
15,WBD,140.9,800,7600.0,148251.0,0.4,9.5,QQQ
16,DFS,136.9,65,12168.0,160419.0,4.9,187.2,SPX
17,DAL,132.8,145,9541.0,169960.0,2.2,65.8,SPX
18,CRWD,132.7,22,7854.0,177814.0,14.0,357.0,QQQ
19,WFC,126.0,188,14494.8,192308.8,1.7,77.1,SPX
20,RJF,124.6,88,14696.0,207004.8,3.6,167.0,SPX
21,NFLX,120.6,14,12013.4,219018.2,22.6,858.1,QQQ
22,BBWI,118.5,246,9052.8,228071.0,1.3,36.8,SPX
23,RL,118.2,50,12025.0,240096.0,6.3,240.5,SPX
24,KMI,115.3,533,16149.9,256245.9,0.6,30.3,SPX
25,LYV,113.7,123,16678.8,272924.7,2.6,135.6,SPX
26,FTNT,108.5,118,11115.6,284040.3,2.7,94.2,QQQ
27,FOX,107.8,355,16223.5,300263.8,0.9,45.7,SPX
28,DDOG,104.5,76,10518.4,310782.2,4.2,138.4,QQQ
29,NCLH,104.2,320,8704.0,319486.2,1.0,27.2,SPX
30,CRM,103.1,37,12010.2,331496.4,8.6,324.6,SPX
31,DASH,102.7,69,12040.5,343536.9,4.6,174.5,QQQ
32,COF,102.2,68,12988.0,356524.9,4.7,191.0,SPX
33,TTWO,92.8,78,14539.2,371064.1,4.1,186.4,QQQ
34,TRMB,91.7,200,14980.0,386044.1,1.6,74.9,SPX
35,TRGP,89.9,65,14020.5,400064.6,4.9,215.7,SPX
36,FFIV,88.4,62,16368.0,416432.6,5.1,264.0,SPX
37,AVGO,88.0,32,7596.8,424029.4,9.7,237.4,QQQ
38,MS,85.9,91,12548.9,436578.3,3.5,137.9,SPX
39,PAYC,85.3,51,10669.2,447247.5,6.2,209.2,SPX
40,GRMN,85.1,86,18550.2,465797.7,3.7,215.7,SPX
41,FOXA,84.7,355,17040.0,482837.7,0.9,48.0,SPX
42,BKNG,83.8,3,14780.4,497618.1,102.6,4926.8,QQQ
43,AMZN,83.6,60,13554.0,511172.1,5.3,225.9,QQQ
44,C,83.4,177,14160.0,525332.1,1.8,80.0,SPX
45,NOW,80.7,11,11786.5,537118.6,26.7,1071.5,SPX
46,ETR,79.4,200,16400.0,553518.6,1.6,82.0,SPX
47,DIS,78.9,160,17120.0,570638.6,2.0,107.0,SPX
48,BKR,76.8,320,14880.0,585518.6,1.0,46.5,QQQ
49,GOOG,76.4,65,12844.0,598362.6,4.9,197.6,QQQ
50,GOOGL,76.2,66,12936.0,611298.6,4.8,196.0,QQQ
