Rank,Ticker,Momentum (%),Shares,Position ($),Sum ($),ATR20d ($),Price,ETF
1,SQSP,154.5,900,39240.0,39240.0,0.2,43.6,WCLD
2,QTWO,109.2,120,7236.0,46476.0,1.5,60.3,WCLD
3,AVPT,82.8,600,6240.0,52716.0,0.3,10.4,WCLD
4,ZUO,32.3,600,5940.0,58656.0,0.3,9.9,WCLD
5,CRWD,25.2,12,4598.4,63254.4,14.3,383.2,WCLD
6,WIX,22.1,38,6045.8,69300.2,4.7,159.1,WCLD
7,CWAN,7.1,300,5550.0,74850.2,0.6,18.5,WCLD
8,TOST,2.2,180,4644.0,79494.2,1.0,25.8,WCLD
9,BIGC,1.4,600,4860.0,84354.2,0.3,8.1,WCLD
10,APPF,0.2,25,6115.0,90469.2,7.1,244.6,WCLD
11,SMAR,0.2,120,5292.0,95761.2,1.5,44.1,WCLD
12,MNDY,0.1,21,5056.8,100818.0,8.2,240.8,WCLD
13,NCNO,0.1,225,7087.5,107905.5,0.8,31.5,WCLD
14,ESTC,-0.0,40,4556.0,112461.5,4.5,113.9,WCLD
15,AI,-0.2,128,3712.0,116173.5,1.4,29.0,WCLD
16,NOW,-4.5,10,7867.0,124040.5,17.1,786.7,WCLD
17,DDOG,-7.3,48,6225.6,130266.1,3.7,129.7,WCLD
18,ADBE,-7.6,11,6110.5,136376.6,15.4,555.5,WCLD
19,PD,-17.0,225,5152.5,141529.1,0.8,22.9,WCLD
20,AVDX,-26.6,600,7260.0,148789.1,0.3,12.1,WCLD
