Rank,Ticker,Momentum (%),Shares,Position ($),Sum ($),ATR20d ($),Price,ETF
1,VST,1195.7,29,2960.9,2960.9,4.8,102.1,SP400
2,EME,375.8,15,5980.5,8941.4,8.8,398.7,SP400
3,AR,326.2,155,5161.5,14102.9,0.9,33.3,SP400
4,SWAV,269.7,127,42430.7,56533.6,1.1,334.1,SP400
5,MTZ,268.0,38,4263.6,60797.2,3.6,112.2,SP400
6,MPW,226.8,350,1750.0,62547.2,0.4,5.0,SP400
7,SFM,226.7,70,5796.0,68343.2,2.0,82.8,SP400
8,WSM,226.2,12,3453.6,71796.8,11.5,287.8,SP400
9,KEX,223.4,63,7711.2,79508.0,2.2,122.4,SP400
10,CNM,222.0,100,6020.0,85528.0,1.4,60.2,SP400
11,AA,206.1,87,3619.2,89147.2,1.6,41.6,SP400
12,FIX,188.8,12,4107.6,93254.8,11.6,342.3,SP400
13,THC,187.5,35,4588.5,97843.3,3.9,131.1,SP400
14,ETRN,169.1,350,4900.0,102743.3,0.4,14.0,SP400
15,PPC,164.0,140,5096.0,107839.3,1.0,36.4,SP400
16,CELH,146.8,29,2760.8,110600.1,4.7,95.2,SP400
17,CBT,144.6,73,7453.3,118053.4,1.9,102.1,SP400
18,NVT,138.8,53,4526.2,122579.6,2.6,85.4,SP400
19,MDU,134.6,350,8820.0,131399.6,0.4,25.2,SP400
20,WING,132.5,13,4990.7,136390.3,10.5,383.9,SP400
21,LNTH,131.8,48,3753.6,140143.9,2.9,78.2,SP400
22,PSTG,127.1,82,5002.0,145145.9,1.7,61.0,SP400
23,IBKR,119.3,60,7680.0,152825.9,2.3,128.0,SP400
24,CSL,117.3,17,7274.3,160100.2,8.2,427.9,SP400
25,WFRD,116.3,34,3916.8,164017.0,4.1,115.2,SP400
26,SWX,113.7,87,6629.4,170646.4,1.6,76.2,SP400
27,RRC,112.9,127,4546.6,175193.0,1.1,35.8,SP400
28,TXRH,106.0,41,6920.8,182113.8,3.4,168.8,SP400
29,TTEK,105.5,28,6101.2,188215.0,4.9,217.9,SP400
30,CROX,101.2,28,4169.2,192384.2,5.0,148.9,SP400
31,WWD,97.9,35,6461.0,198845.2,4.0,184.6,SP400
32,DTM,95.0,127,8432.8,207278.0,1.1,66.4,SP400
33,KBR,93.6,140,9296.0,216574.0,1.0,66.4,SP400
34,GDDY,90.5,50,7005.0,223579.0,2.8,140.1,SP400
35,CNX,88.7,280,6944.0,230523.0,0.5,24.8,SP400
36,GTLS,88.1,25,3770.0,234293.0,5.6,150.8,SP400
37,AVNT,86.0,140,6300.0,240593.0,1.0,45.0,SP400
38,ONTO,85.9,15,3496.5,244089.5,9.0,233.1,SP400
39,FLS,85.2,175,8662.5,252752.0,0.8,49.5,SP400
40,CW,83.0,25,7017.5,259769.5,5.5,280.7,SP400
41,CLH,82.4,31,6754.9,266524.4,4.5,217.9,SP400
42,ESAB,80.9,53,5496.1,272020.5,2.6,103.7,SP400
43,CR,80.8,43,6325.3,278345.8,3.2,147.1,SP400
44,SNX,80.6,77,10025.4,288371.2,1.8,130.2,SP400
45,DKS,77.9,28,5320.0,293691.2,4.9,190.0,SP400
46,RGA,77.9,35,7322.0,301013.2,4.0,209.2,SP400
47,EQH,77.3,200,8200.0,309213.2,0.7,41.0,SP400
48,EHC,77.1,116,9802.0,319015.2,1.2,84.5,SP400
49,TOL,75.7,37,4547.3,323562.5,3.7,122.9,SP400
50,PR,74.9,280,4424.0,327986.5,0.5,15.8,SP400
