Rank,Ticker,Momentum (%),Shares,Position ($),Sum ($),ATR20d ($),Price,ETF
1,UAL,1657.2,83,8084.2,8084.2,3.6,97.4,SPX
2,AXON,585.1,12,7580.4,15664.6,24.5,631.7,SPX
3,TSLA,540.7,13,5474.3,21138.9,22.2,421.1,QQQ
4,TEAM,532.1,33,8490.9,29629.8,8.9,257.3,QQQ
5,CCL,429.8,375,10050.0,39679.8,0.8,26.8,SPX
6,NCLH,358.5,300,8070.0,47749.8,1.0,26.9,SPX
7,AAL,353.3,500,8450.0,56199.8,0.6,16.9,SPX
8,RCL,334.1,43,10251.2,66451.0,6.9,238.4,SPX
9,DAL,321.2,166,10109.4,76560.4,1.8,60.9,SPX
10,TPR,293.8,166,10657.2,87217.6,1.8,64.2,SPX
11,MRVL,285.7,44,4923.6,92141.2,6.7,111.9,QQQ
12,LYV,233.0,111,14796.3,106937.5,2.7,133.3,SPX
13,SYF,227.8,166,10856.4,117793.9,1.8,65.4,SPX
14,RJF,223.1,96,14889.6,132683.5,3.1,155.1,SPX
15,DAY,216.2,150,11220.0,143903.5,2.0,74.8,SPX
16,PAYC,206.2,47,9738.4,153641.9,6.3,207.2,SPX
17,DASH,203.9,65,11115.0,164756.9,4.6,171.0,QQQ
18,EXPE,201.8,66,12196.8,176953.7,4.5,184.8,SPX
19,BKNG,198.4,3,15145.8,192099.5,98.6,5048.6,QQQ
20,LULU,196.7,21,7967.4,200066.9,14.1,379.4,QQQ
21,CRWD,185.9,19,6883.7,206950.6,15.1,362.3,QQQ
22,CRM,177.6,27,9277.2,216227.8,10.9,343.6,SPX
23,EQT,173.3,230,9890.0,226117.8,1.3,43.0,SPX
24,DFS,160.3,73,12643.6,238761.4,4.1,173.2,SPX
25,BX,159.7,58,9906.4,248667.8,5.1,170.8,SPX
26,WFC,155.0,176,12372.8,261040.6,1.7,70.3,SPX
27,NFLX,152.5,14,12726.0,273766.6,20.6,909.0,QQQ
28,COF,151.4,75,13395.0,287161.6,4.0,178.6,SPX
29,WBD,149.4,600,6420.0,293581.6,0.5,10.7,QQQ
30,RL,148.4,49,11284.7,304866.3,6.1,230.3,SPX
31,TRGP,146.3,57,10077.6,314943.9,5.2,176.8,SPX
32,DDOG,144.5,50,7475.0,322418.9,6.0,149.5,QQQ
33,TRMB,143.6,187,13389.2,335808.1,1.6,71.6,SPX
34,SNA,142.5,52,17867.2,353675.3,5.7,343.6,SPX
35,KMI,140.4,500,13450.0,367125.3,0.6,26.9,SPX
36,NOW,140.4,10,10912.0,378037.3,27.8,1091.2,SPX
37,MS,140.3,111,13697.4,391734.7,2.7,123.4,SPX
38,TTD,130.7,69,8625.0,400359.7,4.3,125.0,QQQ
39,AMP,126.7,32,17027.2,417386.9,9.3,532.1,SPX
40,PODD,123.7,44,11730.4,429117.3,6.8,266.6,SPX
41,MAR,123.2,56,15904.0,445021.3,5.3,284.0,QQQ
42,JBL,123.0,85,12325.0,457346.3,3.5,145.0,SPX
43,FFIV,121.3,66,16645.2,473991.5,4.5,252.2,SPX
44,FTNT,120.6,111,10789.2,484780.7,2.7,97.2,QQQ
45,ETR,116.4,200,15020.0,499800.7,1.5,75.1,SPX
46,FICO,114.1,5,10455.0,510255.7,56.7,2091.0,SPX
47,WMB,112.1,230,12305.0,522560.7,1.3,53.5,SPX
48,EMR,111.1,120,14892.0,537452.7,2.5,124.1,SPX
49,DIS,111.1,157,17584.0,555036.7,1.9,112.0,SPX
50,SCHW,108.2,187,13894.1,568930.8,1.6,74.3,SPX
