Rank,Ticker,Momentum (%),Shares,Position ($),Sum ($),ATR20d ($),Price,ETF
1,DELL,341.7,29,3770.0,3770.0,10.2,130.0,SPX
2,FSLR,319.5,21,5613.3,9383.3,14.0,267.3,SPX
3,NRG,319.1,88,6855.2,16238.5,3.4,77.9,SPX
4,CEG,311.4,31,6138.0,22376.5,9.4,198.0,QQQ
5,MU,248.5,68,8901.2,31277.7,4.4,130.9,QQQ
6,MRNA,246.2,31,4681.0,35958.7,9.6,151.0,QQQ
7,GE,234.0,76,12304.4,48263.1,3.9,161.9,SPX
8,NEE,176.0,200,15080.0,63343.1,1.5,75.4,SPX
9,FCX,173.0,166,8183.8,71526.9,1.8,49.3,SPX
10,NVDA,146.0,6,7253.4,78780.3,44.2,1208.9,QQQ
11,TER,136.1,71,10003.9,88784.2,4.2,140.9,SPX
12,MMM,133.3,142,14327.8,103112.0,2.1,100.9,SPX
13,WDC,132.3,130,9750.0,112862.0,2.3,75.0,SPX
14,NEM,130.8,250,10100.0,122962.0,1.2,40.4,SPX
15,DAL,129.4,272,13708.8,136670.8,1.1,50.4,SPX
16,HWM,123.1,187,15670.6,152341.4,1.6,83.8,SPX
17,GRMN,120.3,136,22208.8,174550.2,2.2,163.3,SPX
18,QCOM,116.0,50,10330.0,184880.2,5.9,206.6,QQQ
19,APH,106.4,115,15019.0,199899.2,2.6,130.6,SPX
20,PEG,104.5,272,19828.8,219728.0,1.1,72.9,SPX
21,WAB,100.6,115,18768.0,238496.0,2.6,163.2,SPX
22,TRGP,100.2,142,16756.0,255252.0,2.1,118.0,SPX
23,CMG,98.7,5,15845.0,271097.0,55.1,3169.0,SPX
24,GOOG,97.9,100,17590.0,288687.0,3.0,175.9,QQQ
25,NTAP,97.5,142,17182.0,305869.0,2.1,121.0,SPX
26,GOOGL,97.5,100,17450.0,323319.0,3.0,174.5,QQQ
27,WRK,96.0,375,19462.5,342781.5,0.8,51.9,SPX
28,PWR,95.8,38,10233.4,353014.9,7.7,269.3,SPX
29,UAL,93.5,200,10600.0,363614.9,1.5,53.0,SPX
30,AES,91.4,500,9950.0,373564.9,0.6,19.9,SPX
31,JCI,90.3,187,13071.3,386636.2,1.6,69.9,SPX
32,GNRC,89.5,58,8015.6,394651.8,5.1,138.2,SPX
33,AZN,87.4,300,24000.0,418651.8,1.0,80.0,QQQ
34,LDOS,84.0,157,22749.3,441401.1,1.9,144.9,SPX
35,RCL,83.1,83,12831.8,454232.9,3.6,154.6,SPX
36,DPZ,82.7,31,15918.5,470151.4,9.4,513.5,SPX
37,HAS,80.6,187,10939.5,481090.9,1.6,58.5,SPX
38,GS,73.1,40,18196.0,499286.9,7.4,454.9,SPX
39,IFF,72.7,166,16351.0,515637.9,1.8,98.5,SPX
40,TT,72.6,41,13079.0,528716.9,7.2,319.0,SPX
41,ACGL,72.3,166,16699.6,545416.5,1.8,100.6,SPX
42,RTX,72.2,250,27025.0,572441.5,1.2,108.1,SPX
43,ETN,71.4,34,10703.2,583144.7,8.6,314.8,SPX
44,DD,68.9,230,18400.0,601544.7,1.3,80.0,SPX
45,TTD,67.9,103,9702.6,611247.3,2.9,94.2,QQQ
46,WMB,66.1,428,17419.6,628666.9,0.7,40.7,SPX
47,ZBRA,65.0,48,14438.4,643105.3,6.2,300.8,SPX
48,EMN,62.5,176,18180.8,661286.1,1.7,103.3,SPX
49,SCHW,62.3,176,13006.4,674292.5,1.7,73.9,SPX
50,TXN,62.1,78,15256.8,689549.3,3.8,195.6,QQQ
