Rank,Ticker,Momentum (%),Shares,Position ($),Sum ($),ATR20d ($),Price,ETF
1,APP,629.8,93,6770.4,6770.4,3.0,72.8,IGV
2,NTNX,245.4,121,7719.8,14490.2,2.3,63.8,IGV
3,PCOR,133.0,147,11421.9,25912.1,1.9,77.7,IGV
4,PLTR,131.2,254,5715.0,31627.1,1.1,22.5,IGV
5,APPF,116.2,37,8510.0,40137.1,7.4,230.0,IGV
6,HUBS,70.3,13,8551.4,48688.5,21.5,657.8,IGV
7,GWRE,45.0,127,14605.0,63293.5,2.2,115.0,IGV
8,MANH,41.7,57,13794.0,77087.5,4.9,242.0,IGV
9,VRNS,33.9,215,10040.5,87128.0,1.3,46.7,IGV
10,DSGX,33.3,147,13112.4,100240.4,1.9,89.2,IGV
11,TENB,28.4,200,9500.0,109740.4,1.4,47.5,IGV
12,ALTR,25.7,121,10103.5,119843.9,2.3,83.5,IGV
13,IOT,20.0,140,4732.0,124575.9,2.0,33.8,IGV
14,DOCU,3.3,140,8232.0,132807.9,2.0,58.8,IGV
15,AZPN,-0.0,49,10490.9,143298.8,5.7,214.1,IGV
