Rank,Ticker,Momentum (%),Shares,Position ($),Sum ($),ATR20d ($),Price,ETF
1,FSLR,528.3,20,4510.0,4510.0,14.7,225.5,SPX
2,TER,205.6,66,9787.8,14297.8,4.5,148.3,SPX
3,MRNA,204.6,41,4870.8,19168.6,7.3,118.8,QQQ
4,MU,196.4,49,6443.5,25612.1,6.1,131.5,QQQ
5,NVDA,179.5,52,6422.0,32034.1,5.7,123.5,QQQ
6,NRG,170.3,100,7790.0,39824.1,3.0,77.9,SPX
7,NEE,143.8,142,10053.6,49877.7,2.1,70.8,SPX
8,DELL,134.5,34,4688.6,54566.3,8.7,137.9,SPX
9,CEG,133.6,29,5808.7,60375.0,10.2,200.3,QQQ
10,GOOG,131.2,96,17606.4,77981.4,3.1,183.4,QQQ
11,GOOGL,131.0,93,16935.3,94916.7,3.2,182.1,QQQ
12,NEM,113.7,300,12570.0,107486.7,1.0,41.9,SPX
13,QCOM,112.8,42,8366.4,115853.1,7.1,199.2,QQQ
14,MMM,109.5,142,14512.4,130365.5,2.1,102.2,SPX
15,APH,109.5,200,13480.0,143845.5,1.5,67.4,SPX
16,NTAP,105.6,111,14296.8,158142.3,2.7,128.8,SPX
17,WDC,101.0,120,9096.0,167238.3,2.5,75.8,SPX
18,GE,96.3,68,10812.0,178050.3,4.4,159.0,SPX
19,IFF,95.3,166,15803.2,193853.5,1.8,95.2,SPX
20,AZN,95.1,333,25974.0,219827.5,0.9,78.0,QQQ
21,RCL,88.6,73,11636.2,231463.7,4.1,159.4,SPX
22,HWM,86.6,150,11640.0,243103.7,2.0,77.6,SPX
23,IP,80.1,230,9936.0,253039.7,1.3,43.2,SPX
24,GNRC,79.6,61,8064.2,261103.9,4.9,132.2,SPX
25,ADI,74.6,62,14154.6,275258.5,4.8,228.3,QQQ
26,PEG,72.4,230,16951.0,292209.5,1.3,73.7,SPX
27,CMG,72.1,150,9405.0,301614.5,2.0,62.7,SPX
28,FOX,71.8,600,19200.0,320814.5,0.5,32.0,SPX
29,GS,66.6,34,15378.2,336192.7,8.7,452.3,SPX
30,FCX,64.9,187,9088.2,345280.9,1.6,48.6,SPX
31,TRGP,63.8,120,15456.0,360736.9,2.5,128.8,SPX
32,SO,63.2,250,19400.0,380136.9,1.2,77.6,SPX
33,KDP,63.0,600,20040.0,400176.9,0.5,33.4,QQQ
34,WAB,62.5,96,15177.6,415354.5,3.1,158.1,SPX
35,BSX,61.9,300,23100.0,438454.5,1.0,77.0,SPX
36,CHRW,61.9,166,14624.6,453079.1,1.8,88.1,SPX
37,TT,61.1,34,11182.6,464261.7,8.6,328.9,SPX
38,FOXA,60.2,500,17200.0,481461.7,0.6,34.4,SPX
39,TXN,58.6,88,17116.0,498577.7,3.4,194.5,QQQ
40,DPZ,58.5,27,13940.1,512517.8,11.1,516.3,SPX
41,VTR,56.8,375,19237.5,531755.3,0.8,51.3,SPX
42,WMB,56.7,428,18190.0,549945.3,0.7,42.5,SPX
43,ESS,55.8,58,15787.6,565732.9,5.1,272.2,SPX
44,LDOS,55.6,130,18967.0,584699.9,2.3,145.9,SPX
45,PDD,55.3,69,9170.1,593870.0,4.3,132.9,QQQ
46,ACGL,55.0,150,15135.0,609005.0,2.0,100.9,SPX
47,GLW,54.7,375,14550.0,623555.0,0.8,38.8,SPX
48,DAL,54.0,230,10902.0,634457.0,1.3,47.4,SPX
49,HPE,53.6,375,7950.0,642407.0,0.8,21.2,SPX
50,GRMN,52.6,130,21177.0,663584.0,2.3,162.9,SPX
