Rank,Ticker,Momentum (%),Shares,Position ($),Sum ($),ATR20d ($),Price,ETF
1,CNX,215.9,218,8327.6,8327.6,1.1,38.2,XOP
2,TPL,198.0,5,6870.5,15198.1,40.3,1374.1,XOP
3,TRGP,119.7,52,9999.6,25197.7,4.6,192.3,XLE
4,WMB,88.1,239,13455.7,38653.4,1.0,56.3,XLE
5,KMI,76.1,479,12885.1,51538.5,0.5,26.9,XLE
6,OKE,71.4,109,11684.8,63223.3,2.2,107.2,XLE
7,CRK,37.9,479,6322.8,69546.1,0.5,13.2,XOP
8,CLNE,15.0,1199,3836.8,73382.9,0.2,3.2,XOP
9,BKR,9.4,218,9374.0,82756.9,1.1,43.0,XLE
10,EQT,8.6,199,8198.8,90955.7,1.2,41.2,XOP
11,CRC,4.6,141,8022.9,98978.6,1.7,56.9,XOP
12,CRGY,3.7,599,8146.4,107125.0,0.4,13.6,XOP
13,XOM,3.6,114,13805.4,120930.4,2.1,121.1,XOP
14,VTS,0.4,399,10892.7,131823.1,0.6,27.3,XOP
15,MGY,0.0,342,9370.8,141193.9,0.7,27.4,XOP
16,REX,-0.0,184,8924.0,150117.9,1.3,48.5,XOP
17,EOG,-0.1,88,11800.8,161918.7,2.7,134.1,XOP
18,CVX,-0.2,95,14905.5,176824.2,2.5,156.9,XOP
19,GPOR,-0.4,57,8823.6,185647.8,4.2,154.8,XOP
20,RRC,-0.9,266,8778.0,194425.8,0.9,33.0,XOP
21,MRO,-1.2,399,11371.5,205797.3,0.6,28.5,XOP
22,NOG,-2.3,199,8139.1,213936.4,1.2,40.9,XOP
23,COP,-2.4,99,11048.4,224984.8,2.4,111.6,XOP
24,STR,-3.1,399,9895.2,234880.0,0.6,24.8,XOP
25,HES,-3.2,88,12513.6,247393.6,2.7,142.2,XOP
26,AR,-3.7,239,6978.8,254372.4,1.0,29.2,XOP
27,TALO,-11.6,599,7068.2,261440.6,0.4,11.8,XOP
28,PR,-13.9,599,8925.1,270365.7,0.4,14.9,XOP
29,OVV,-20.1,218,9417.6,279783.3,1.1,43.2,XOP
30,MTDR,-21.0,126,7131.6,286914.9,1.9,56.6,XOP
