Rank,Ticker,Momentum (%),Shares,Position ($),Sum ($),ATR20d ($),Price,ETF
1,MSTR,1307.9,7,2475.9,2475.9,28.4,353.7,IGV
2,PLTR,1031.8,52,4108.0,6583.9,3.8,79.0,IGV
3,BILL,490.8,60,5634.0,12217.9,3.3,93.9,IGV
4,DOCU,295.0,71,6503.6,18721.5,2.8,91.6,IGV
5,FIVN,209.7,133,5280.1,24001.6,1.5,39.7,IGV
6,HUBS,191.6,11,7992.6,31994.2,17.8,726.6,IGV
7,CFLT,185.2,181,5194.7,37188.9,1.1,28.7,IGV
8,ESTC,144.4,71,7412.4,44601.3,2.8,104.4,IGV
9,PCOR,133.4,95,7410.0,52011.3,2.1,78.0,IGV
10,DBX,94.4,400,12600.0,64611.3,0.5,31.5,IGV
11,ZM,61.1,100,8020.0,72631.3,2.0,80.2,IGV
12,ALTR,58.8,400,44160.0,116791.3,0.5,110.4,IGV
13,GTLB,49.3,83,5378.4,122169.7,2.4,64.8,IGV
14,DSGX,42.6,100,11910.0,134079.7,2.0,119.1,IGV
15,APPF,29.4,30,7500.0,141579.7,6.5,250.0,IGV
16,MARA,29.2,142,2840.0,144419.7,1.4,20.0,IGV
17,AZPN,25.4,74,18884.8,163304.5,2.7,255.2,IGV
18,QLYS,21.5,62,8872.2,172176.7,3.2,143.1,IGV
19,DLB,16.9,142,11317.4,183494.1,1.4,79.7,IGV
20,PATH,9.6,400,5560.0,189054.1,0.5,13.9,IGV
21,U,8.0,133,2965.9,192020.0,1.5,22.3,IGV
22,NTNX,3.8,117,7569.9,199589.9,1.7,64.7,IGV
23,DT,0.2,166,9229.6,208819.5,1.2,55.6,IGV
24,TENB,0.0,153,6640.2,215459.7,1.3,43.4,IGV
25,SPSC,-0.0,37,7089.2,222548.9,5.4,191.6,IGV
26,MANH,-0.0,28,8103.2,230652.1,7.0,289.4,IGV
27,GWRE,-0.1,41,8446.0,239098.1,4.8,206.0,IGV
28,IOT,-1.3,133,6410.6,245508.7,1.5,48.2,IGV
