Rank,Ticker,Momentum (%),Shares,Position ($),Sum ($),ATR20d ($),Price,ETF
1,AVPT,136.4,500,5800.0,5800.0,0.4,11.6,WCLD
2,CWAN,119.5,285,7068.0,12868.0,0.7,24.8,WCLD
3,SMAR,97.4,166,8100.8,20968.8,1.2,48.8,WCLD
4,QTWO,73.3,86,6381.2,27350.0,2.3,74.2,WCLD
5,MNDY,57.7,19,5052.1,32402.1,10.1,265.9,WCLD
6,ADBE,48.6,15,8616.0,41018.1,12.8,574.4,WCLD
7,WIX,38.0,31,5164.6,46182.7,6.4,166.6,WCLD
8,NOW,36.4,9,7695.0,53877.7,20.9,855.0,WCLD
9,SQSP,31.2,666,30303.0,84180.7,0.3,45.5,WCLD
10,OLO,10.1,1000,5200.0,89380.7,0.2,5.2,WCLD
11,S,8.8,200,4720.0,94100.7,1.0,23.6,WCLD
12,BOX,8.5,285,9291.0,103391.7,0.7,32.6,WCLD
13,ZS,7.6,35,7000.0,110391.7,5.6,200.0,WCLD
14,IOT,1.5,117,4808.7,115200.4,1.7,41.1,WCLD
15,SHOP,1.3,68,5038.8,120239.2,2.9,74.1,WCLD
16,NET,0.9,66,5418.6,125657.8,3.0,82.1,WCLD
17,BRZE,0.5,125,5600.0,131257.8,1.6,44.8,WCLD
18,PYPL,0.4,100,7240.0,138497.8,2.0,72.4,WCLD
19,TWLO,0.0,111,6970.8,145468.6,1.8,62.8,WCLD
20,TOST,0.0,200,4980.0,150448.6,1.0,24.9,WCLD
21,RNG,0.0,153,5094.9,155543.5,1.3,33.3,WCLD
22,DBX,0.0,333,8358.3,163901.8,0.6,25.1,WCLD
23,ZM,-0.0,105,7255.5,171157.3,1.9,69.1,WCLD
24,PCTY,-0.4,41,6617.4,177774.7,4.8,161.4,WCLD
25,WDAY,-0.5,27,7106.4,184881.1,7.3,263.2,WCLD
26,DOCN,-0.6,117,4375.8,189256.9,1.7,37.4,WCLD
27,DOCU,-0.7,133,7873.6,197130.5,1.5,59.2,WCLD
28,VEEV,-0.8,35,7574.0,204704.5,5.6,216.4,WCLD
29,WK,-4.1,86,6725.2,211429.7,2.3,78.2,WCLD
30,ASAN,-5.3,333,4695.3,216125.0,0.6,14.1,WCLD
31,BILL,-17.2,86,4695.6,220820.6,2.3,54.6,WCLD
32,MDB,-35.1,17,4943.6,225764.2,11.2,290.8,WCLD
