Rank,Ticker,Momentum (%),Shares,Position ($),Sum ($),ATR20d ($),Price,ETF
1,UAL,1433.4,87,8421.6,8421.6,3.2,96.8,SPX
2,AXON,449.0,11,7117.0,15538.6,24.5,647.0,SPX
3,NCLH,415.5,311,8365.9,23904.5,0.9,26.9,SPX
4,CCL,361.5,400,10160.0,34064.5,0.7,25.4,SPX
5,DAL,360.8,140,8932.0,42996.5,2.0,63.8,SPX
6,RCL,314.4,45,10984.5,53981.0,6.2,244.1,SPX
7,TEAM,260.6,28,7380.8,61361.8,9.8,263.6,QQQ
8,DASH,260.3,59,10649.5,72011.3,4.7,180.5,QQQ
9,LYV,224.3,84,11608.8,83620.1,3.3,138.2,SPX
10,AAL,224.0,560,8120.0,91740.1,0.5,14.5,SPX
11,RJF,222.1,75,12697.5,104437.6,3.7,169.3,SPX
12,EXPE,220.3,57,10522.2,114959.8,4.9,184.6,SPX
13,DAY,218.1,116,9280.0,124239.8,2.4,80.0,SPX
14,TRGP,211.9,52,10623.6,134863.4,5.3,204.3,SPX
15,BKNG,203.0,2,10404.0,145267.4,98.8,5202.0,QQQ
16,MRVL,201.9,84,7786.8,153054.2,3.3,92.7,QQQ
17,ORCL,193.4,63,11642.4,164696.6,4.4,184.8,SPX
18,CRWD,192.9,23,7958.0,172654.6,12.1,346.0,QQQ
19,TPR,189.0,147,9158.1,181812.7,1.9,62.3,SPX
20,TSLA,184.6,14,4832.8,186645.5,19.5,345.2,QQQ
21,FICO,176.9,4,9500.0,196145.5,62.7,2375.0,SPX
22,BX,173.2,59,11274.9,207420.4,4.7,191.1,SPX
23,LW,172.3,155,11966.0,219386.4,1.8,77.2,SPX
24,TTD,167.6,58,7458.8,226845.2,4.8,128.6,QQQ
25,FI,164.5,77,17017.0,243862.2,3.6,221.0,SPX
26,AMP,164.5,25,14350.0,258212.2,11.0,574.0,SPX
27,FTNT,157.3,90,8559.0,266771.2,3.1,95.1,QQQ
28,WMB,153.4,215,12577.5,279348.7,1.3,58.5,SPX
29,PODD,150.3,34,9071.2,288419.9,8.2,266.8,SPX
30,CEG,149.5,23,5901.8,294321.7,11.8,256.6,QQQ
31,PYPL,144.8,147,12759.6,307081.3,1.9,86.8,QQQ
32,SYF,143.8,140,9450.0,316531.3,2.0,67.5,SPX
33,LVS,141.3,233,12372.3,328903.6,1.2,53.1,SPX
34,MS,137.1,87,11449.2,340352.8,3.2,131.6,SPX
35,PWR,135.6,32,11024.0,351376.8,8.7,344.5,SPX
36,KMI,135.5,466,13187.8,364564.6,0.6,28.3,SPX
37,RL,133.2,40,9256.0,373820.6,7.0,231.4,SPX
38,ETR,130.1,84,13120.8,386941.4,3.3,156.2,SPX
39,TRMB,129.5,147,10731.0,397672.4,1.9,73.0,SPX
40,EQT,129.2,186,8444.4,406116.8,1.5,45.4,SPX
41,NFLX,127.1,13,11528.4,417645.2,20.4,886.8,QQQ
42,CMA,125.5,133,9602.6,427247.8,2.1,72.2,SPX
43,MTB,122.6,52,11440.0,438687.8,5.3,220.0,SPX
44,SNA,121.6,47,17375.9,456063.7,5.9,369.7,SPX
45,CRM,120.6,29,9570.0,465633.7,9.6,330.0,SPX
46,WAB,120.3,80,16048.0,481681.7,3.5,200.6,SPX
47,LULU,118.6,26,8338.2,490019.9,10.6,320.7,QQQ
48,FFIV,118.1,68,17027.2,507047.1,4.1,250.4,SPX
49,MAR,117.0,50,14455.0,521502.1,5.5,289.1,QQQ
50,OKE,116.9,96,10905.6,532407.7,2.9,113.6,SPX
