Rank,Ticker,Momentum (%),Shares,Position ($),Sum ($),ATR20d ($),Price,ETF
1,VST,771.7,45,3942.0,3942.0,5.7,87.6,SP400
2,AA,306.0,152,5760.8,9702.8,1.7,37.9,SP400
3,AR,258.2,236,7835.2,17538.0,1.1,33.2,SP400
4,THC,231.6,81,11178.0,28716.0,3.2,138.0,SP400
5,KEX,226.0,100,11610.0,40326.0,2.6,116.1,SP400
6,MTZ,208.6,78,8400.6,48726.6,3.3,107.7,SP400
7,SFM,186.2,152,11491.2,60217.8,1.7,75.6,SP400
8,ETRN,183.2,650,8970.0,69187.8,0.4,13.8,SP400
9,EME,165.8,24,9052.8,78240.6,10.5,377.2,SP400
10,LNTH,150.7,118,9357.4,87598.0,2.2,79.3,SP400
11,WWD,139.2,83,14948.3,102546.3,3.1,180.1,SP400
12,MPW,136.1,1300,6240.0,108786.3,0.2,4.8,SP400
13,PSTG,129.8,108,7311.6,116097.9,2.4,67.7,SP400
14,SNX,125.1,130,16887.0,132984.9,2.0,129.9,SP400
15,TKO,119.4,113,11887.6,144872.5,2.3,105.2,SP400
16,AIRC,104.9,2600,101140.0,246012.5,0.1,38.9,SP400
17,GDDY,99.6,100,13750.0,259762.5,2.6,137.5,SP400
18,DTM,96.1,260,17706.0,277468.5,1.0,68.1,SP400
19,UTHR,94.7,44,12676.4,290144.9,5.9,288.1,SP400
20,CNX,91.8,433,10651.8,300796.7,0.6,24.6,SP400
21,BCO,91.0,130,12740.0,313536.7,2.0,98.0,SP400
22,ONTO,88.2,29,6362.6,319899.3,8.9,219.4,SP400
23,CBT,85.3,130,12610.0,332509.3,2.0,97.0,SP400
24,NVT,83.1,86,6759.6,339268.9,3.0,78.6,SP400
25,EXPO,82.5,136,12947.2,352216.1,1.9,95.2,SP400
26,WSM,80.0,18,5428.8,357644.9,14.1,301.6,SP400
27,CROX,79.2,54,8478.0,366122.9,4.8,157.0,SP400
28,IBKR,78.3,92,11049.2,377172.1,2.8,120.1,SP400
29,EQH,76.7,325,12902.5,390074.6,0.8,39.7,SP400
30,WSO,76.4,23,10994.0,401068.6,11.3,478.0,SP400
31,LPX,73.9,123,11328.3,412396.9,2.1,92.1,SP400
32,RRC,73.7,216,7603.2,420000.1,1.2,35.2,SP400
33,TTEK,73.5,57,11890.2,431890.3,4.5,208.6,SP400
34,RGA,71.6,72,14544.0,446434.3,3.6,202.0,SP400
35,OC,71.2,57,10066.2,456500.5,4.5,176.6,SP400
36,CLH,70.0,57,12597.0,469097.5,4.5,221.0,SP400
37,BJ,69.5,123,10676.4,479773.9,2.1,86.8,SP400
38,CW,69.3,57,15173.4,494947.3,4.5,266.2,SP400
39,TXRH,67.7,78,13057.2,508004.5,3.3,167.4,SP400
40,CSL,67.2,30,12159.0,520163.5,8.5,405.3,SP400
41,WING,66.0,20,7976.0,528139.5,12.9,398.8,SP400
42,HAE,65.0,100,8470.0,536609.5,2.6,84.7,SP400
43,AVT,63.8,236,12319.2,548928.7,1.1,52.2,SP400
44,CRUS,63.1,92,11279.2,560207.9,2.8,122.6,SP400
45,MTSI,62.5,86,8961.2,569169.1,3.0,104.2,SP400
46,MDU,62.1,650,15925.0,585094.1,0.4,24.5,SP400
47,CR,61.9,72,10058.4,595152.5,3.6,139.7,SP400
48,ST,61.4,325,12415.0,607567.5,0.8,38.2,SP400
49,CVLT,61.0,100,11650.0,619217.5,2.6,116.5,SP400
50,RGLD,60.0,89,10822.4,630039.9,2.9,121.6,SP400
