Rank,Ticker,Momentum (%),Shares,Position ($),Sum ($),ATR20d ($),Price,ETF
1,MARA,1800.2,106,2862.0,2862.0,3.2,27.0,IGV
2,S,511.5,242,6751.8,9613.8,1.4,27.9,IGV
3,GTLB,427.7,100,7330.0,16943.8,3.4,73.3,IGV
4,NTNX,382.2,154,9917.6,26861.4,2.2,64.4,IGV
5,HUBS,220.1,16,10140.8,37002.2,20.8,633.8,IGV
6,VRNS,188.8,178,9095.8,46098.0,1.9,51.1,IGV
7,ALTR,166.2,121,10369.7,56467.7,2.8,85.7,IGV
8,GWRE,145.8,147,17154.9,73622.6,2.3,116.7,IGV
9,PCOR,137.2,125,9862.5,83485.1,2.7,78.9,IGV
10,PATH,134.1,283,6678.8,90163.9,1.2,23.6,IGV
11,MSTR,126.8,5,5397.0,95560.9,66.0,1079.4,IGV
12,APP,121.4,109,6790.7,102351.6,3.1,62.3,IGV
13,IOT,111.9,188,6580.0,108931.6,1.8,35.0,IGV
14,DOCU,91.1,200,10920.0,119851.6,1.7,54.6,IGV
15,TENB,89.3,188,9042.8,128894.4,1.8,48.1,IGV
16,DSGX,53.4,242,21465.4,150359.8,1.4,88.7,IGV
17,MANH,46.3,65,16692.0,167051.8,5.2,256.8,IGV
18,SPSC,28.5,45,8505.0,175556.8,7.4,189.0,IGV
19,PLTR,26.0,226,5627.4,181184.2,1.5,24.9,IGV
20,APPF,25.8,49,11862.9,193047.1,6.9,242.1,IGV
21,OTEX,22.4,283,11121.9,204169.0,1.2,39.3,IGV
22,AZPN,3.1,69,13793.1,217962.1,4.9,199.9,IGV
23,ZM,1.2,188,13329.2,231291.3,1.8,70.9,IGV
24,BSY,0.1,226,11571.2,242862.5,1.5,51.2,IGV
25,ASAN,-2.9,425,8542.5,251405.0,0.8,20.1,IGV
