Rank,Ticker,Momentum (%),Shares,Position ($),Sum ($),ATR20d ($),Price,ETF
1,PLTR,334.3,142,6177.0,6177.0,1.4,43.5,IGV
2,IOT,298.6,125,6312.5,12489.5,1.6,50.5,IGV
3,APP,246.3,43,6321.0,18810.5,4.6,147.0,IGV
4,GWRE,138.3,66,12262.8,31073.3,3.0,185.8,IGV
5,SMAR,117.4,333,18581.4,49654.7,0.6,55.8,IGV
6,VRNS,109.9,133,7860.3,57515.0,1.5,59.1,IGV
7,S,103.3,222,5705.4,63220.4,0.9,25.7,IGV
8,MANH,73.7,32,9584.0,72804.4,6.2,299.5,IGV
9,AZPN,61.0,39,9200.1,82004.5,5.1,235.9,IGV
10,DT,58.4,222,12232.2,94236.7,0.9,55.1,IGV
11,U,50.3,153,3304.8,97541.5,1.3,21.6,IGV
12,DBX,49.0,500,12950.0,110491.5,0.4,25.9,IGV
13,DOCU,48.4,111,7647.9,118139.4,1.8,68.9,IGV
14,ZM,44.7,142,10039.4,128178.8,1.4,70.7,IGV
15,OTEX,37.2,333,11255.4,139434.2,0.6,33.8,IGV
16,NTNX,14.3,111,7170.6,146604.8,1.8,64.6,IGV
17,DSGX,9.6,100,10570.0,157174.8,2.0,105.7,IGV
18,GTLB,6.6,111,6071.7,163246.5,1.8,54.7,IGV
19,BILL,2.7,100,5580.0,168826.5,2.0,55.8,IGV
20,PATH,1.0,500,6350.0,175176.5,0.4,12.7,IGV
21,SPSC,0.1,44,8747.2,183923.7,4.5,198.8,IGV
22,MSTR,0.1,16,3401.6,187325.3,12.4,212.6,IGV
23,BSY,-0.0,200,10140.0,197465.3,1.0,50.7,IGV
24,ALTR,-0.6,83,7868.4,205333.7,2.4,94.8,IGV
25,TENB,-1.4,200,8420.0,213753.7,1.0,42.1,IGV
26,HUBS,-4.2,14,7831.6,221585.3,14.2,559.4,IGV
27,PCOR,-11.9,105,6615.0,228200.3,1.9,63.0,IGV
