Rank,Ticker,Momentum (%),Shares,Position ($),Sum ($),ATR20d ($),Price,ETF
1,MSTR,4572.7,6,2452.2,2452.2,49.1,408.7,IGV
2,PLTR,1368.4,73,5555.3,8007.5,4.1,76.1,IGV
3,BILL,514.9,100,8780.0,16787.5,3.0,87.8,IGV
4,DOCU,359.5,73,6898.5,23686.0,4.1,94.5,IGV
5,HUBS,247.7,14,10106.6,33792.6,21.1,721.9,IGV
6,CFLT,239.9,230,7015.0,40807.6,1.3,30.5,IGV
7,MARA,180.2,115,2610.5,43418.1,2.6,22.7,IGV
8,PCOR,175.4,107,8431.6,51849.7,2.8,78.8,IGV
9,GTLB,157.2,96,5625.6,57475.3,3.1,58.6,IGV
10,ZM,154.6,100,8380.0,65855.3,3.0,83.8,IGV
11,U,149.1,187,4562.8,70418.1,1.6,24.4,IGV
12,SNAP,112.8,500,5650.0,76068.1,0.6,11.3,IGV
13,NTNX,93.4,107,7072.7,83140.8,2.8,66.1,IGV
14,DBX,90.3,428,12754.4,95895.2,0.7,29.8,IGV
15,ALTR,78.9,428,45667.6,141562.8,0.7,106.7,IGV
16,DSGX,78.0,136,16279.2,157842.0,2.2,119.7,IGV
17,QLYS,62.8,78,11505.0,169347.0,3.8,147.5,IGV
18,AZPN,53.4,96,23884.8,193231.8,3.1,248.8,IGV
19,SMAR,47.5,3000,168000.0,361231.8,0.1,56.0,IGV
20,FIVN,46.0,200,8440.0,369671.8,1.5,42.2,IGV
21,PATH,45.0,428,5992.0,375663.8,0.7,14.0,IGV
22,DT,40.9,200,10880.0,386543.8,1.5,54.4,IGV
23,MANH,27.9,37,11033.4,397577.2,8.0,298.2,IGV
24,DLB,27.0,136,10771.2,408348.4,2.2,79.2,IGV
25,APPF,7.1,44,11404.8,419753.2,6.7,259.2,IGV
26,TENB,1.6,272,11315.2,431068.4,1.1,41.6,IGV
27,ESTC,1.0,58,6037.8,437106.2,5.1,104.1,IGV
28,SPSC,-1.7,62,11928.8,449035.0,4.8,192.4,IGV
