Rank,Ticker,Momentum (%),Shares,Position ($),Sum ($),ATR20d ($),Price,ETF
1,QTWO,180.9,162,9331.2,9331.2,1.6,57.6,WCLD
2,SQSP,147.0,866,37844.2,47175.4,0.3,43.7,WCLD
3,ZUO,57.5,650,6240.0,53415.4,0.4,9.6,WCLD
4,AVPT,35.5,866,7794.0,61209.4,0.3,9.0,WCLD
5,WIX,14.3,36,5889.6,67099.0,7.1,163.6,WCLD
6,CRWD,3.0,16,6166.4,73265.4,15.4,385.4,WCLD
7,CWAN,0.2,433,8356.9,81622.3,0.6,19.3,WCLD
8,APPF,0.0,37,8565.5,90187.8,6.9,231.5,WCLD
9,MNDY,-0.0,31,7024.6,97212.4,8.3,226.6,WCLD
10,NCNO,0.0,325,10302.5,107514.9,0.8,31.7,WCLD
11,BIGC,-0.1,866,7014.6,114529.5,0.3,8.1,WCLD
12,AI,-2.0,162,4698.0,119227.5,1.6,29.0,WCLD
13,SMAR,-2.6,185,7733.0,126960.5,1.4,41.8,WCLD
14,ESTC,-6.2,54,6166.8,133127.3,4.8,114.2,WCLD
15,ADBE,-38.3,17,8930.1,142057.4,14.7,525.3,WCLD
